timestamp,sog [kn],lat [deg],lon[deg],STATE
2023-07-18T11:09:27,4.6,-7.17108666667,112.679023333,P3
2023-07-18T11:09:36,4.6,-7.171245,112.679135,P3
2023-07-18T11:09:47,4.7,-7.17145666667,112.679286667,P3
2023-07-18T11:09:56,4.7,-7.171615,112.679403333,P3
2023-07-18T11:10:06,4.7,-7.17179333333,112.679531667,P3
2023-07-18T11:10:17,4.7,-7.17198666667,112.679675,P3
2023-07-18T11:10:27,4.8,-7.17214833333,112.679793333,P3
2023-07-18T11:10:36,4.8,-7.17232833333,112.679925,P3
2023-07-18T11:10:47,4.8,-7.17252333333,112.680075,P3
2023-07-18T11:10:56,4.8,-7.17268833333,112.680193333,P3
2023-07-18T11:11:06,4.9,-7.17287166667,112.680328333,P3
2023-07-18T11:11:17,4.9,-7.17307666667,112.680466667,P3
2023-07-18T11:11:27,4.9,-7.173245,112.680588333,P3
2023-07-18T11:11:36,4.9,-7.17340833333,112.680713333,P3
2023-07-18T11:11:56,4.9,-7.17378,112.68101,P3
2023-07-18T11:12:06,4.9,-7.17396166667,112.681148333,P3
2023-07-18T11:12:17,4.9,-7.17415666667,112.681306667,P3
2023-07-18T11:12:26,4.9,-7.17431833333,112.681431667,P3
2023-07-18T11:12:36,5.0,-7.17450333333,112.681573333,P3
2023-07-18T11:12:45,5.0,-7.174665,112.681705,P3
2023-07-18T11:12:56,5.0,-7.174865,112.681865,P3
2023-07-18T11:13:06,5.0,-7.175045,112.682013333,P3
2023-07-18T11:13:17,5.0,-7.17523833333,112.682178333,P3
2023-07-18T11:13:26,5.0,-7.17539833333,112.682316667,P3
2023-07-18T11:14:26,5.2,-7.17645666667,112.683276667,P3
2023-07-18T11:14:37,5.2,-7.17665333333,112.683453333,P3
2023-07-18T11:14:45,5.2,-7.17679333333,112.683586667,P3
2023-07-18T11:14:56,5.2,-7.17699333333,112.683766667,P3
2023-07-18T11:15:06,5.2,-7.17716666667,112.683935,P3
2023-07-18T11:15:17,5.2,-7.17736333333,112.684121667,P3
2023-07-18T11:15:26,5.3,-7.17752666667,112.68427,P3
2023-07-18T11:15:37,5.3,-7.17772166667,112.684456667,P3
2023-07-18T11:15:56,5.3,-7.17806666667,112.684778333,P3
2023-07-18T11:16:06,5.3,-7.17825,112.684943333,P3
2023-07-18T11:16:17,5.3,-7.178455,112.68512,P3
2023-07-18T11:16:26,5.3,-7.17862333333,112.685266667,P3
2023-07-18T11:16:37,5.3,-7.17882666667,112.685448333,P3
2023-07-18T11:16:45,5.3,-7.17897166667,112.685585,P3
2023-07-18T11:16:56,5.3,-7.17916833333,112.685775,P3
2023-07-18T11:17:06,5.3,-7.179345,112.685948333,P3
2023-07-18T11:17:17,5.3,-7.17953166667,112.686146667,P3
2023-07-18T11:17:26,5.3,-7.17968666667,112.686308333,P3
2023-07-18T11:17:37,5.3,-7.17987333333,112.686506667,P3
2023-07-18T11:17:45,5.3,-7.18000666667,112.686655,P3
2023-07-18T11:17:56,5.3,-7.18019333333,112.686853333,P3
2023-07-18T11:18:06,5.3,-7.180355,112.687043333,P3
2023-07-18T11:18:16,5.4,-7.18053166667,112.687221667,P3
2023-07-18T11:18:26,5.4,-7.18069666667,112.68741,P3
2023-07-18T11:18:37,5.4,-7.180865,112.687595,P3
2023-07-18T11:18:45,5.4,-7.18101833333,112.687761667,P3
2023-07-18T11:18:56,5.4,-7.181205,112.687966667,P3
2023-07-18T11:19:16,5.4,-7.18154,112.688343333,P3
2023-07-18T11:19:26,5.4,-7.18171166667,112.688526667,P3
2023-07-18T11:19:37,5.4,-7.18188166667,112.688715,P3
2023-07-18T11:19:46,5.5,-7.18205,112.688903333,P3
2023-07-18T11:19:56,5.5,-7.18222333333,112.68909,P3
2023-07-18T11:20:06,5.5,-7.18239333333,112.68928,P3
2023-07-18T11:20:16,5.5,-7.18256333333,112.68947,P3
2023-07-18T11:20:26,5.5,-7.182735,112.689661667,P3
2023-07-18T11:20:36,5.5,-7.18292333333,112.689871667,P3
2023-07-18T11:20:46,5.5,-7.18307666667,112.690043333,P3
2023-07-18T11:20:56,5.5,-7.183245,112.690236667,P3
2023-07-18T11:21:06,5.4,-7.18341333333,112.690421667,P3
2023-07-18T11:21:16,5.3,-7.18358,112.690605,P3
2023-07-18T11:21:26,5.2,-7.183745,112.690785,P5
2023-07-18T11:21:36,5.1,-7.18390833333,112.690956667,P5
2023-07-18T11:21:46,5.0,-7.18406666667,112.698333,P5
2023-07-18T11:21:56,5.0,-7.18422666667,112.691295,P5
2023-07-18T11:22:06,4.9,-7.18438,112.691461667,P5
2023-07-18T11:22:16,4.8,-7.18452666667,112.691623333,P5
2023-07-18T11:22:26,4.7,-7.18467166667,112.691786667,P5
2023-07-18T11:22:35,4.6,-7.18479833333,112.691933333,P5
2023-07-18T11:22:46,4.5,-7.18495,112.692108333,P5
2023-07-18T11:22:56,4.4,-7.18508166667,112.692265,P5
2023-07-18T11:23:16,4.3,-7.18535333333,112.692586667,P5
2023-07-18T11:23:26,4.2,-7.18546666667,112.692721667,P5
2023-07-18T11:23:35,4.1,-7.18559,112.692866667,P5
2023-07-18T11:23:46,4.1,-7.18571,112.693011667,P5
2023-07-18T11:23:57,4.0,-7.18584,112.693173333,P5
2023-07-18T11:24:06,3.9,-7.18594333333,112.693303333,P5
2023-07-18T11:24:16,3.9,-7.18605166667,112.693445,P5
2023-07-18T11:24:26,3.8,-7.18616,112.693583333,P5
2023-07-18T11:24:35,3.7,-7.186255,112.693708333,P5
2023-07-18T11:24:46,3.7,-7.18636666667,112.69386,P5
2023-07-18T11:24:57,3.6,-7.18648,112.694006667,P5
2023-07-18T11:25:06,3.5,-7.18656833333,112.694125,P5
2023-07-18T11:25:16,3.5,-7.18665333333,112.694243333,P5
2023-07-18T11:25:26,3.4,-7.18675666667,112.694386667,P5
2023-07-18T11:25:36,3.4,-7.18684,112.694503333,P5
2023-07-18T11:25:46,3.6,-7.18694166667,112.694655,P5
2023-07-18T11:25:57,3.8,-7.18704,112.694818333,P5
2023-07-18T11:26:06,3.9,-7.187125,112.694956667,P5
2023-07-18T11:26:16,4.0,-7.18721333333,112.6951,P5
2023-07-18T11:26:27,4.1,-7.18733333333,112.69529,P5
2023-07-18T11:26:36,4.1,-7.187425,112.695415,P4
2023-07-18T11:26:47,4.2,-7.18756666667,112.6956,P4
2023-07-18T11:26:57,4.1,-7.18768333333,112.695753333,P4
2023-07-18T11:27:06,4.1,-7.18778666667,112.695888333,P4
2023-07-18T11:27:16,4.0,-7.18788833333,112.696023333,P4
2023-07-18T11:27:36,3.9,-7.18811833333,112.69631,P4
2023-07-18T11:27:47,3.9,-7.18825833333,112.696476667,P4
2023-07-18T11:27:57,3.8,-7.188375,112.696611667,P4
2023-07-18T11:28:06,3.8,-7.18847833333,112.696733333,P4
2023-07-18T11:28:16,3.7,-7.188595,112.696865,P4
2023-07-18T11:28:27,3.7,-7.18872,112.697006667,P4
2023-07-18T11:28:37,3.6,-7.18882333333,112.697121667,P4
2023-07-18T11:28:47,3.6,-7.18894666667,112.697256667,P4
2023-07-18T11:28:57,3.5,-7.18905666667,112.697378333,P4
2023-07-18T11:29:06,3.5,-7.18915333333,112.697485,P4
2023-07-18T11:29:16,3.4,-7.18924666667,112.69759,P4
2023-07-18T11:29:27,3.4,-7.18937166667,112.69773,P4
2023-07-18T11:29:37,3.3,-7.189465,112.697833333,P4
2023-07-18T11:29:47,3.3,-7.189565,112.697946667,P4
2023-07-18T11:29:57,3.2,-7.189675,112.69807,P4
2023-07-18T11:30:06,3.2,-7.18976333333,112.698168333,P4
2023-07-18T11:30:16,3.1,-7.18985,112.698268333,P4
2023-07-18T11:30:27,3.1,-7.18996166667,112.698395,P4
2023-07-18T11:30:37,3.0,-7.19004333333,112.69849,P4
2023-07-18T11:30:47,3.0,-7.190135,112.698593333,P4
2023-07-18T11:30:57,2.9,-7.19023333333,112.698708333,P4
2023-07-18T11:31:06,2.9,-7.190315,112.698798333,P4
2023-07-18T11:31:15,2.9,-7.19039333333,112.698888333,P4
2023-07-18T11:31:27,2.8,-7.19049833333,112.699008333,P4
2023-07-18T11:31:37,2.8,-7.19057666667,112.699095,P4
2023-07-18T11:31:45,2.7,-7.19065333333,112.699183333,P4
2023-07-18T11:32:06,2.7,-7.19082666667,112.69938,P4
2023-07-18T11:32:15,2.6,-7.19089833333,112.699461667,P4
2023-07-18T11:32:27,2.6,-7.19099166667,112.699568333,P4
2023-07-18T11:32:37,2.5,-7.19106166667,112.69965,P4
2023-07-18T11:32:45,2.5,-7.19113,112.69973,P4
2023-07-18T11:32:55,2.5,-7.19120666667,112.699818333,P4
2023-07-18T11:33:06,2.4,-7.19128666667,112.699913333,P4
2023-07-18T11:33:15,2.4,-7.19136,112.699996667,P4
2023-07-18T11:33:27,2.3,-7.19144166667,112.700086667,P4
2023-07-18T11:34:06,2.1,-7.1917,112.700386667,P4
2023-07-18T11:34:15,2.1,-7.19175666667,112.700453333,P4
2023-07-18T11:34:27,2.0,-7.19183166667,112.700541667,P4
2023-07-18T11:34:37,2.0,-7.191885,112.700605,P4
2023-07-18T11:34:46,2.0,-7.19194,112.700668333,P4
2023-07-18T11:35:27,2.4,-7.192175,112.700991667,P4
2023-07-18T11:35:36,2.5,-7.19224166667,112.701088333,P4
2023-07-18T11:36:46,2.2,-7.192685,112.701723333,P4
2023-07-18T11:36:55,2.1,-7.19273666667,112.701796667,P4
2023-07-18T11:37:07,2.1,-7.19280166667,112.701895,P4
2023-07-18T11:37:15,2.0,-7.19285,112.701966667,P4
2023-07-18T11:37:27,2.0,-7.19291,112.702048333,P4
2023-07-18T11:37:46,1.9,-7.193005,112.702186667,P4
2023-07-18T11:37:56,1.9,-7.19305333333,112.702258333,P4
2023-07-18T11:38:07,1.8,-7.193105,112.702335,P4
2023-07-18T11:38:16,1.8,-7.19314666667,112.702396667,P4
2023-07-18T11:38:27,1.7,-7.193195,112.70247,P4
2023-07-18T11:38:36,1.7,-7.193235,112.702528333,P4
2023-07-18T11:38:46,1.6,-7.19328,112.70259,P4
2023-07-18T11:39:07,1.6,-7.19336666667,112.702718333,P4
2023-07-18T11:39:16,1.5,-7.19340333333,112.702771667,P4
2023-07-18T11:39:27,1.5,-7.19345833333,112.702828333,P4
2023-07-18T11:39:36,1.5,-7.19349666667,112.70288,P4
2023-07-18T11:39:46,1.4,-7.19353,112.702935,P4
2023-07-18T11:39:56,1.4,-7.19356333333,112.702991667,P4
2023-07-18T11:40:07,1.4,-7.1936,112.703051667,P4
2023-07-18T11:40:16,1.3,-7.19363,112.703101667,P4
2023-07-18T11:40:27,1.3,-7.193665,112.70316,P4
2023-07-18T11:40:36,1.3,-7.19369666667,112.703205,P4
2023-07-18T11:40:46,1.2,-7.19372666667,112.703253333,P4
2023-07-18T11:40:56,1.2,-7.19376,112.703305,P4
2023-07-18T11:41:07,1.2,-7.19379,112.70335,P4
2023-07-18T11:41:16,1.2,-7.19381833333,112.703391667,P4
2023-07-18T11:41:27,1.2,-7.19385,112.703441667,P4
2023-07-18T11:41:37,1.1,-7.19387666667,112.703488333,P4
2023-07-18T11:41:47,1.1,-7.19390333333,112.703533333,P4
2023-07-18T11:41:56,1.1,-7.193925,112.703573333,P4
2023-07-18T11:42:07,1.1,-7.19395333333,112.703621667,P4
2023-07-18T11:42:16,1.1,-7.19397666667,112.703658333,P4
2023-07-18T11:42:27,1.0,-7.19400166667,112.703703333,P4
2023-07-18T11:42:37,1.0,-7.19402666667,112.703743333,P4
2023-07-18T11:42:47,1.0,-7.19405166667,112.703783333,P4
2023-07-18T11:42:56,1.0,-7.19407333333,112.703818333,P4
2023-07-18T11:43:07,1.0,-7.1941,112.703861667,P4
2023-07-18T11:43:16,0.9,-7.194125,112.703898333,P4
2023-07-18T11:43:27,0.9,-7.19415,112.703935,P4
2023-07-18T11:43:37,0.9,-7.194175,112.703968333,P4
2023-07-18T11:43:47,0.9,-7.19419833333,112.704003333,P4
2023-07-18T11:43:56,0.9,-7.19422,112.704033333,P4
2023-07-18T11:44:07,0.9,-7.19424333333,112.704068333,P4
2023-07-18T11:44:16,0.8,-7.19426333333,112.704096667,P4
2023-07-18T11:44:27,0.9,-7.19428833333,112.704135,P4
2023-07-18T11:44:37,1.2,-7.19431833333,112.704185,P4
2023-07-18T11:44:55,1.5,-7.19438333333,112.704291667,P4
2023-07-18T11:45:07,1.5,-7.19442666667,112.704363333,P4
2023-07-18T11:45:17,1.5,-7.194465,112.704423333,P4
2023-07-18T11:45:27,1.5,-7.19450166667,112.704481667,P4
2023-07-18T11:45:37,1.5,-7.19453666667,112.704538333,P4
2023-07-18T11:45:47,1.5,-7.19457333333,112.704593333,P4
2023-07-18T11:45:55,1.5,-7.194605,112.70464,P4
2023-07-18T11:46:07,1.5,-7.194655,112.704708333,P4
2023-07-18T11:46:17,1.3,-7.194695,112.704755,P4
2023-07-18T11:46:27,1.2,-7.19473666667,112.704791667,P4
2023-07-18T11:46:37,1.1,-7.194775,112.70482,P4
2023-07-18T11:46:47,1.0,-7.19481166667,112.704843333,P4
2023-07-18T11:46:55,1.0,-7.194845,112.704865,P4
2023-07-18T11:47:17,1.0,-7.19493833333,112.70491,P4
2023-07-18T11:47:27,1.0,-7.19498333333,112.704925,P4
2023-07-18T11:47:37,0.9,-7.19502333333,112.70493,P4
2023-07-18T11:47:47,0.9,-7.19506333333,112.70493,P4
2023-07-18T11:47:55,0.9,-7.1951,112.70493,P4
2023-07-18T11:48:06,0.9,-7.19514666667,112.704926667,P4
2023-07-18T11:48:17,0.9,-7.19519,112.70492,P4
2023-07-18T11:48:27,0.9,-7.19523,112.704911667,P4
2023-07-18T11:48:37,0.8,-7.19526833333,112.704906667,P4
2023-07-18T11:48:47,0.8,-7.19530333333,112.7049,P4
2023-07-18T11:48:55,0.8,-7.19533166667,112.704895,P4
2023-07-18T11:49:06,0.7,-7.19536666667,112.704886667,P4
2023-07-18T11:49:17,0.7,-7.1954,112.704876667,P4
2023-07-18T11:49:27,0.6,-7.19542666667,112.704868333,P4
2023-07-18T11:49:37,0.6,-7.19545166667,112.704863333,P4
2023-07-18T11:49:47,0.6,-7.195475,112.704855,P4
2023-07-18T11:49:55,0.5,-7.19549333333,112.704848333,P4
2023-07-18T11:50:06,0.5,-7.19551833333,112.70484,P4
2023-07-18T11:50:17,0.5,-7.19554166667,112.70483,P4
2023-07-18T11:50:27,0.5,-7.195565,112.704826667,P4
2023-07-18T11:50:37,0.5,-7.19558833333,112.704825,P4
2023-07-18T11:50:47,0.5,-7.19560833333,112.704825,P4
2023-07-18T11:50:55,0.4,-7.195625,112.704825,P4
2023-07-18T11:51:06,0.4,-7.19564666667,112.704826667,P4
2023-07-18T11:51:17,0.4,-7.19566333333,112.704826667,P4
2023-07-18T11:51:27,0.4,-7.19568166667,112.704826667,P4
2023-07-18T11:51:47,0.3,-7.19571166667,112.704821667,P4
2023-07-18T11:51:57,0.3,-7.19572666667,112.70482,P4
2023-07-18T11:52:07,0.3,-7.19573833333,112.704816667,P4
2023-07-18T11:52:17,0.3,-7.19575333333,112.704813333,P4
2023-07-18T11:52:27,0.3,-7.19576666667,112.70481,P4
2023-07-18T11:52:37,0.3,-7.19578,112.704808333,P4
2023-07-18T11:52:47,0.2,-7.19579333333,112.704803333,P4
2023-07-18T11:52:57,0.2,-7.195805,112.7048,P4
2023-07-18T11:53:07,0.2,-7.195815,112.704796667,P4
2023-07-18T11:53:16,0.2,-7.19582666667,112.704791667,P4
2023-07-18T11:53:27,0.3,-7.19583833333,112.704786667,P4
2023-07-18T11:53:36,0.3,-7.19584833333,112.704781667,P4
2023-07-18T11:53:57,0.3,-7.19587166667,112.704768333,P4
2023-07-18T11:54:06,0.3,-7.19588333333,112.704763333,P4
2023-07-18T11:54:16,0.3,-7.195895,112.704756667,P4
2023-07-18T11:54:27,0.3,-7.19591,112.704748333,P4
2023-07-18T11:54:36,0.3,-7.19592333333,112.704741667,P4
2023-07-18T11:54:46,0.4,-7.19593833333,112.704733333,P4
2023-07-18T11:54:57,0.4,-7.195955,112.704721667,P4
2023-07-18T11:55:06,0.4,-7.19596833333,112.704711667,P4
2023-07-18T11:55:16,0.3,-7.19598666667,112.7047,P4
2023-07-18T11:55:36,0.3,-7.19600833333,112.704658333,P4
2023-07-18T11:55:46,0.3,-7.19602,112.704651667,P4
2023-07-18T11:55:57,0.3,-7.19603666667,112.704651667,P4
2023-07-18T11:56:06,0.3,-7.19604833333,112.704651667,P4
2023-07-18T11:56:16,0.3,-7.19606166667,112.704651667,P4
2023-07-18T11:56:27,0.2,-7.19607333333,112.70465,P4
2023-07-18T11:56:36,0.2,-7.19608166667,112.704646667,P4
2023-07-18T11:56:46,0.2,-7.19609166667,112.704641667,P4
2023-07-18T11:56:57,0.2,-7.19610166667,112.70464,P4
2023-07-18T11:57:06,0.2,-7.19611333333,112.704635,P4
2023-07-18T11:57:16,0.1,-7.196115,112.704635,P4
2023-07-18T11:57:27,0.1,-7.19611333333,112.704636667,P4
2023-07-18T11:57:36,0.1,-7.19611333333,112.70464,P4
2023-07-18T11:57:46,0.1,-7.19611333333,112.704643333,P4
2023-07-18T11:57:56,0.1,-7.196115,112.704645,P4
2023-07-18T11:58:06,0.1,-7.19612,112.704645,P4
2023-07-18T11:58:16,0.0,-7.19612166667,112.704645,P4
2023-07-18T11:58:27,0.0,-7.19612166667,112.704645,P4
2023-07-18T11:58:36,0.0,-7.19612,112.704646667,P4
2023-07-18T11:58:56,0.0,-7.19612,112.704645,P4
2023-07-18T12:01:01,0.0,-7.19611166667,112.704666667,P4
2023-07-18T12:04:00,0.0,-7.196125,112.70475,P4
2023-07-18T12:06:58,0.0,-7.19613166667,112.704753333,P4
2023-07-18T12:13:02,0.0,-7.19612166667,112.704746667,P4
2023-07-18T12:16:04,0.0,-7.19613166667,112.70474,P4
2023-07-18T12:19:03,0.0,-7.19614333333,112.704733333,P4
2023-07-18T12:21:58,0.0,-7.19612166667,112.704731667,P4
2023-07-18T12:25:01,0.0,-7.196105,112.704738333,P4
2023-07-18T12:27:59,0.0,-7.19611333333,112.704738333,P4
2023-07-18T12:31:02,0.0,-7.19611333333,112.704725,P4
2023-07-18T12:34:03,0.0,-7.19612666667,112.704738333,P4
2023-07-18T12:37:04,0.0,-7.19611,112.704736667,P4
2023-07-18T12:40:04,0.0,-7.19610833333,112.704736667,P4
2023-07-18T12:49:05,0.0,-7.19609833333,112.704736667,P4
