timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM];STATE
2023-09-13T17:18:58;-6.760475;112.72017;11.6;-1;148;150.2;0;49;M;690117;9252393;P0
2023-09-13T17:19:16;-6.76132666667;112.720651667;11.6;-1;148;151.1;0;49;M;690170;9252299;P0
2023-09-13T17:19:17;-6.76132666667;112.720651667;11.6;-1;148;151.1;0;49;M;690170;9252299;P0
2023-09-13T17:19:28;-6.76188666667;112.720973333;11.6;-1;147;150.8;0;49;M;690205;9252237;P0
2023-09-13T17:19:29;-6.76188666667;112.720973333;11.6;-1;147;150.8;0;49;M;690205;9252237;P0
2023-09-13T17:19:37;-6.76228;112.721185;11.6;-1;147;150.6;0;49;M;690229;9252193;P0
2023-09-13T17:19:47;-6.76275333333;112.721455;11.5;-1;147;148.8;0;49;M;690258;9252141;P0
2023-09-13T17:19:57;-6.763215;112.721731667;11.6;-1;147;148.3;0;49;M;690289;9252089;P0
2023-09-13T17:20:16;-6.76408666667;112.722266667;11.5;-1;147;148.4;0;49;M;690348;9251993;P0
2023-09-13T17:20:28;-6.76463;112.7226;11.4;-1;147;147.9;0;49;M;690384;9251933;P0
2023-09-13T17:20:47;-6.76548333333;112.723126667;11.5;-1;146;148.2;0;49;M;690442;9251838;P0
2023-09-13T17:21:07;-6.76640333333;112.723686667;11.7;-1;146;148.7;0;49;M;690504;9251736;P0
2023-09-13T17:21:16;-6.76686166667;112.72396;11.5;-1;146;148;0;49;M;690534;9251685;P0
2023-09-13T17:21:27;-6.767325;112.724233333;11.5;-1;146;148.4;0;49;M;690564;9251634;P0
2023-09-13T17:21:37;-6.76778666667;112.724511667;11.6;-1;145;148.9;0;49;M;690594;9251583;P0
2023-09-13T17:21:47;-6.76824333333;112.7248;11.6;-1;145;148.1;0;49;M;690626;9251532;P0
2023-09-13T17:21:57;-6.768695;112.725086667;11.5;-1;145;147.3;0;49;M;690658;9251482;P0
2023-09-13T17:22:16;-6.76958833333;112.725666667;11.4;-1;145;145.8;0;49;M;690721;9251383;P0
2023-09-13T17:22:27;-6.77003;112.725963333;11.4;-1;145;146.6;0;49;M;690754;9251334;P0
2023-09-13T17:22:37;-6.770475;112.726251667;11.4;-1;145;146.7;0;49;M;690786;9251285;P0
2023-09-13T17:22:48;-6.77096333333;112.726571667;11.6;-1;145;147.7;0;49;M;690821;9251231;P0
2023-09-13T17:23:08;-6.77186333333;112.72715;11.5;-1;145;147.8;0;49;M;690884;9251131;P0
2023-09-13T17:23:27;-6.77273166667;112.727693333;11.6;-1;145;147.6;0;49;M;690944;9251035;P0
2023-09-13T17:23:48;-6.77368833333;112.728298333;11.4;-1;144;147.4;0;49;M;691011;9250929;P0
2023-09-13T17:24:08;-6.77460833333;112.728875;11.5;-1;144;147.4;0;49;M;691074;9250827;P0
2023-09-13T17:24:27;-6.77544833333;112.729433333;11.5;-1;144;146.3;0;49;M;691135;9250734;P0
2023-09-13T17:24:37;-6.77589;112.729728333;11.4;-1;144;145.9;0;49;M;691168;9250685;P0
2023-09-13T17:24:48;-6.776385;112.730048333;11.5;-1;145;146.9;0;49;M;691203;9250630;P0
2023-09-13T17:25:08;-6.77728333333;112.730636667;11.5;-1;145;146.4;0;49;M;691268;9250530;P0
2023-09-13T17:25:17;-6.777735;112.730925;11.5;-1;145;147.2;0;49;M;691299;9250480;P0
2023-09-13T17:25:27;-6.778095;112.731155;11.5;-1;145;147.1;0;49;M;691325;9250440;P0
2023-09-13T17:25:37;-6.77858666667;112.731475;11.5;-1;145;147.4;0;49;M;691360;9250386;P0
2023-09-13T17:25:48;-6.77910833333;112.731826667;11.5;-1;145;146.6;0;49;M;691399;9250328;P0
2023-09-13T17:26:08;-6.779955;112.732383333;11.6;-1;145;147.5;0;49;M;691460;9250234;P0
2023-09-13T17:26:17;-6.78040166667;112.732673333;11.5;-1;145;147.4;0;49;M;691492;9250184;P0
2023-09-13T17:26:27;-6.78079666667;112.732938333;11.4;-1;144;146.9;0;49;M;691521;9250141;P0
2023-09-13T17:26:37;-6.781245;112.733228333;11.5;-1;144;147.2;0;49;M;691553;9250091;P0
2023-09-13T17:26:48;-6.78174;112.733548333;11.4;-1;144;147.3;0;49;M;691588;9250036;P0
2023-09-13T17:26:58;-6.78218666667;112.733835;11.4;-1;144;147.4;0;49;M;691619;9249987;P0
2023-09-13T17:27:17;-6.78303;112.734376667;11.2;-1;144;148.4;0;49;M;691679;9249893;P0
2023-09-13T17:27:27;-6.78346166667;112.734651667;10.9;-1;144;146.6;0;49;M;691709;9249845;P0
2023-09-13T17:27:37;-6.783885;112.734923333;10.7;-1;143;146.7;0;49;M;691739;9249798;P0
2023-09-13T17:27:48;-6.78433166667;112.73523;10.5;-1;143;145.6;0;49;M;691773;9249749;P0
2023-09-13T17:27:58;-6.784775;112.735511667;10.3;-1;144;145.7;0;49;M;691804;9249700;P0
2023-09-13T17:28:17;-6.78552166667;112.736028333;10;-1;144;146.3;0;49;M;691861;9249617;P0
2023-09-13T17:28:27;-6.78591333333;112.736283333;9.9;-1;144;146.7;0;49;M;691889;9249573;P0
2023-09-13T17:28:37;-6.78630333333;112.73653;9.8;-1;144;147.4;0;49;M;691916;9249530;P0
2023-09-13T17:28:48;-6.78668333333;112.736778333;9.7;-1;144;146.2;0;49;M;691943;9249488;P0
2023-09-13T17:28:58;-6.78705666667;112.737021667;9.5;-1;144;146.4;0;49;M;691970;9249447;P0
2023-09-13T17:29:08;-6.78742333333;112.737263333;9.4;-1;144;145.4;0;49;M;691996;9249406;P0
2023-09-13T17:29:27;-6.78810666667;112.737721667;9.2;-1;145;144.5;0;49;M;692047;9249330;P0
2023-09-13T17:29:37;-6.78845333333;112.737961667;9;-1;147;145.2;127;49;M;692073;9249292;P0
2023-09-13T17:29:48;-6.78882833333;112.738218333;8.8;-1;149;143.6;127;49;M;692101;9249250;P0
2023-09-13T17:29:58;-6.789165;112.738448333;8.8;-1;151;147.1;127;49;M;692127;9249213;P0
2023-09-13T17:30:08;-6.78950666667;112.73867;8.7;-1;154;147.7;127;49;M;692151;9249175;P0
2023-09-13T17:30:27;-6.79019666667;112.739078333;8.5;-1;159;150.3;127;49;M;692196;9249099;P0
2023-09-13T17:30:37;-6.79054666667;112.73926;8.3;-1;162;153.2;127;49;M;692216;9249060;P0
2023-09-13T17:30:48;-6.79093333333;112.739446667;8.4;-1;166;154.6;127;49;M;692236;9249017;P0
2023-09-13T17:30:58;-6.79125166667;112.739585;8.2;-1;169;159.3;127;49;M;692251;9248982;P0
2023-09-13T17:31:08;-6.79165166667;112.739728333;8.2;-1;172;162.9;127;49;M;692267;9248937;P0
2023-09-13T17:31:18;-6.79202;112.73982;8;-1;175;168.2;127;49;M;692277;9248897;P0
2023-09-13T17:31:37;-6.79268166667;112.739938333;7.9;-1;178;174.5;0;49;M;692290;9248823;P0
2023-09-13T17:31:48;-6.79309;112.73997;7.9;-1;179;175.4;0;49;M;692293;9248778;P0
2023-09-13T17:31:58;-6.793455;112.739988333;7.7;-1;180;179;0;49;M;692295;9248738;P0
2023-09-13T17:32:18;-6.79416333333;112.739996667;7.5;-1;181;181.1;0;49;M;692296;9248660;P0
2023-09-13T17:32:37;-6.79481666667;112.739975;7.3;-1;180;182.8;0;49;M;692293;9248587;P0
2023-09-13T17:32:48;-6.79518833333;112.739958333;7.1;-1;180;181.7;0;49;M;692291;9248546;P0
2023-09-13T17:32:58;-6.79552166667;112.739938333;7.2;-1;180;182.6;0;49;M;692289;9248509;P0
2023-09-13T17:33:08;-6.795885;112.739923333;6.9;-1;179;183.2;0;49;M;692287;9248469;P0
2023-09-13T17:33:18;-6.79620833333;112.739905;6.9;-1;179;183;0;49;M;692285;9248433;P0
2023-09-13T17:33:37;-6.79680666667;112.739876667;6.6;-1;179;182.7;0;49;M;692282;9248367;P0
2023-09-13T17:33:58;-6.797415;112.739848333;6.5;-1;179;183.6;0;49;M;692278;9248300;P0
2023-09-13T17:34:08;-6.79771;112.739835;6.3;-1;179;182.2;0;49;M;692277;9248267;P0
2023-09-13T17:34:18;-6.79802833333;112.739818333;6.2;-1;179;183.4;0;49;M;692275;9248232;P0
2023-09-13T17:34:48;-6.79885;112.73976;5.9;-1;179;185.1;0;49;M;692268;9248141;P0
2023-09-13T17:35:08;-6.79940333333;112.739713333;5.8;-1;179;185.6;0;49;M;692262;9248080;P0
2023-09-13T17:35:18;-6.79967166667;112.73969;5.6;-1;179;184.3;0;49;M;692260;9248050;P0
2023-09-13T17:35:36;-6.80016333333;112.739645;5.4;-1;178;183.9;0;49;M;692255;9247996;P0
2023-09-13T17:35:48;-6.80046333333;112.739615;5.3;-1;177;185.3;0;49;M;692251;9247963;P0
2023-09-13T17:36:08;-6.800945;112.739576667;5.2;-1;177;185.4;0;49;M;692247;9247910;P1
2023-09-13T17:36:28;-6.80141166667;112.739541667;4.9;-1;176;183.9;0;49;M;692243;9247858;P1
2023-09-13T17:36:48;-6.80183833333;112.739505;4.8;-1;175;184.7;0;49;M;692238;9247811;P1
2023-09-13T17:36:57;-6.80206833333;112.73949;4.9;-1;175;183.3;0;49;M;692237;9247785;P1
2023-09-13T17:37:08;-6.80230666667;112.739488333;5.1;-1;176;177.7;0;49;M;692236;9247759;P1
2023-09-13T17:37:28;-6.80281833333;112.739496667;5.2;-1;178;177.2;0;49;M;692237;9247703;P0
2023-09-13T17:37:48;-6.803225;112.739503333;5.4;-1;179;181.4;0;49;M;692238;9247658;P0
2023-09-13T17:38:08;-6.80376666667;112.739471667;5.2;-1;180;181.9;0;49;M;692234;9247598;P0
2023-09-13T17:38:28;-6.80428333333;112.739425;5;-1;180;183.6;0;49;M;692229;9247541;P1
2023-09-13T17:38:48;-6.804735;112.739381667;5;-1;181;184.5;0;49;M;692224;9247491;P1
2023-09-13T17:39:08;-6.80521833333;112.739326667;4.8;-1;181;185;0;49;M;692217;9247437;P1
2023-09-13T17:39:17;-6.80539666667;112.739303333;4.8;-1;181;186.5;0;49;M;692215;9247417;P1
2023-09-13T17:39:28;-6.80566;112.739273333;4.7;-1;181;186.4;0;49;M;692211;9247388;P1
2023-09-13T17:39:48;-6.80606666667;112.739216667;4.6;-1;181;185.9;0;49;M;692205;9247343;P1
2023-09-13T17:40:08;-6.80648666667;112.739155;4.4;-1;180;185.2;0;49;M;692198;9247297;P1
2023-09-13T17:40:28;-6.80689333333;112.73909;4.4;-1;179;187.2;0;49;M;692191;9247252;P1
2023-09-13T17:40:48;-6.80731;112.739035;4.3;-1;179;187.9;0;49;M;692184;9247206;P1
2023-09-13T17:41:08;-6.80768666667;112.738975;4.1;-1;178;189.6;0;49;M;692178;9247164;P1
2023-09-13T17:41:28;-6.80806;112.738918333;3.9;-1;177;187.6;0;49;M;692171;9247123;P1
2023-09-13T17:41:36;-6.80820333333;112.738895;3.9;-1;176;187.7;0;49;M;692168;9247107;P1
2023-09-13T17:41:48;-6.80841333333;112.738868333;3.9;-1;175;189.3;0;49;M;692165;9247084;P1
2023-09-13T17:42:17;-6.80892166667;112.738791667;3.6;-1;173;186.8;0;49;M;692157;9247028;P1
2023-09-13T17:42:27;-6.80909833333;112.738765;3.7;-1;173;187;0;49;M;692154;9247008;P1
2023-09-13T17:42:47;-6.809445;112.73872;3.5;-1;171;186.1;0;49;M;692149;9246970;P1
2023-09-13T17:42:57;-6.80962833333;112.738696667;3.5;-1;170;184.9;0;49;M;692146;9246950;P1
2023-09-13T17:43:07;-6.80977166667;112.73868;3.4;-1;170;185.4;0;49;M;692144;9246934;P1
2023-09-13T17:43:17;-6.809945;112.738661667;3.4;-1;169;184.8;0;49;M;692142;9246915;P1
2023-09-13T17:43:27;-6.81010166667;112.738645;3.2;-1;168;184.7;0;49;M;692140;9246897;P1
2023-09-13T17:43:38;-6.81027166667;112.738631667;3.3;-1;168;183.9;0;49;M;692139;9246879;P1
2023-09-13T17:43:57;-6.81055833333;112.738606667;3.2;-1;166;184.1;0;49;M;692136;9246847;P1
2023-09-13T17:44:07;-6.810705;112.738593333;3.1;-1;166;182.4;0;49;M;692134;9246831;P1
2023-09-13T17:45:07;-6.81153333333;112.738538333;3.1;-1;162;177.8;0;49;M;692128;9246739;P1
2023-09-13T17:45:17;-6.81168;112.738543333;3.5;-1;162;177.8;0;49;M;692128;9246723;P1
2023-09-13T17:45:38;-6.81199333333;112.73858;3.3;-1;163;171;0;49;M;692132;9246688;P1
2023-09-13T17:46:17;-6.81263333333;112.738696667;3.7;-1;168;168.6;0;49;M;692145;9246617;P1
2023-09-13T17:46:27;-6.812805;112.738733333;3.9;-1;169;169.3;0;49;M;692149;9246598;P1
2023-09-13T17:46:38;-6.81300166667;112.738765;3.9;-1;171;168.8;127;49;M;692152;9246577;P1
2023-09-13T17:46:57;-6.813335;112.738825;4.1;-1;174;169.4;127;49;M;692159;9246540;P1
2023-09-13T17:47:07;-6.81355166667;112.738863333;4.2;-1;176;169.8;127;49;M;692163;9246516;P1
2023-09-13T17:47:18;-6.81375166667;112.738888333;4.3;-1;179;171.6;127;49;M;692166;9246494;P1
2023-09-13T17:47:38;-6.81415833333;112.73893;4.4;-1;184;174.9;127;49;M;692170;9246449;P1
2023-09-13T17:48:07;-6.81476;112.738933333;4.3;-1;190;183.1;127;49;M;692170;9246382;P1
2023-09-13T17:48:27;-6.815155;112.738896667;4.1;-1;192;185.7;0;49;M;692166;9246338;P1
2023-09-13T17:48:37;-6.81534166667;112.738863333;4.1;-1;194;188.2;0;49;M;692162;9246318;P1
2023-09-13T17:48:47;-6.81554833333;112.73882;4;-1;195;190.8;0;49;M;692157;9246295;P1
2023-09-13T17:48:57;-6.81571666667;112.738785;4;-1;196;192.1;0;49;M;692153;9246276;P1
2023-09-13T17:49:07;-6.81592;112.738731667;4;-1;197;194.2;0;49;M;692147;9246254;P1
2023-09-13T17:49:18;-6.816095;112.738681667;3.9;-1;197;194.7;0;49;M;692142;9246235;P1
2023-09-13T17:49:37;-6.81643333333;112.738576667;3.8;-1;198;197.8;0;49;M;692130;9246197;P1
2023-09-13T17:49:47;-6.81662166667;112.73851;3.8;-1;199;199.7;0;49;M;692123;9246176;P1
2023-09-13T17:49:57;-6.81677833333;112.738455;3.7;-1;199;199.8;0;49;M;692116;9246159;P1
2023-09-13T17:50:07;-6.81693833333;112.73839;3.8;-1;200;202.2;0;49;M;692109;9246141;P1
2023-09-13T17:50:18;-6.81711666667;112.738315;3.7;-1;200;202.4;0;49;M;692101;9246122;P1
2023-09-13T17:50:37;-6.81739833333;112.738183333;3.6;-1;200;204.4;0;49;M;692086;9246091;P1
2023-09-13T17:50:48;-6.81759666667;112.738085;3.6;-1;200;204.8;0;49;M;692075;9246069;P1
2023-09-13T17:51:07;-6.81787666667;112.737938333;3.6;-1;199;206.6;0;49;M;692059;9246038;P1
2023-09-13T17:51:18;-6.81803166667;112.737861667;3.5;-1;199;207.5;0;49;M;692050;9246021;P1
2023-09-13T17:51:37;-6.81831666667;112.737711667;3.5;-1;198;207.8;0;49;M;692034;9245989;P1
2023-09-13T17:51:48;-6.81847333333;112.737628333;3.5;-1;197;207.1;0;49;M;692024;9245972;P1
2023-09-13T17:52:07;-6.81875333333;112.73747;3.5;-1;196;207.6;0;49;M;692007;9245941;P1
2023-09-13T17:52:18;-6.8189;112.737391667;3.4;-1;195;207.9;0;49;M;691998;9245925;P1
2023-09-13T17:52:37;-6.81916;112.73725;3.3;-1;193;208.4;0;49;M;691982;9245896;P1
2023-09-13T17:52:48;-6.81930666667;112.737166667;3.3;-1;192;206.6;0;49;M;691973;9245880;P1
2023-09-13T17:53:08;-6.81956833333;112.737016667;3.2;-1;190;206.7;0;49;M;691956;9245851;P1
2023-09-13T17:53:27;-6.81980666667;112.73689;3.1;-1;189;205.5;0;49;M;691942;9245825;P1
2023-09-13T17:53:37;-6.81993666667;112.736823333;3;-1;188;205.7;0;49;M;691935;9245810;P1
2023-09-13T17:53:48;-6.820075;112.736748333;3.1;-1;187;207;0;49;M;691926;9245795;P1
2023-09-13T17:54:08;-6.82034;112.736615;3;-1;185;205.8;0;49;M;691912;9245766;P1
2023-09-13T17:54:27;-6.82056666667;112.73651;2.9;-1;184;205.5;0;49;M;691900;9245741;P1
2023-09-13T17:54:37;-6.82069;112.73645;2.8;-1;184;206.5;0;49;M;691893;9245727;P1
2023-09-13T17:54:48;-6.82082333333;112.736381667;2.9;-1;183;206.5;0;49;M;691886;9245713;P1
2023-09-13T17:55:08;-6.82106833333;112.736261667;2.7;-1;182;207.1;0;49;M;691872;9245685;P1
2023-09-13T17:55:28;-6.82128333333;112.736153333;2.5;-1;180;203.6;0;49;M;691860;9245662;P1
2023-09-13T17:55:58;-6.82161;112.735986667;2.3;-1;178;199.2;0;49;M;691842;9245626;P1
2023-09-13T17:56:08;-6.82173;112.735931667;2.6;-1;177;205.2;0;49;M;691835;9245612;P1
2023-09-13T17:56:28;-6.82194;112.735833333;2.4;-1;176;203.4;0;49;M;691825;9245589;P1
2023-09-13T17:56:48;-6.82213333333;112.73574;2.4;-1;175;204.5;0;49;M;691814;9245568;P1
2023-09-13T17:56:58;-6.82224333333;112.735688333;2.4;-1;175;207.6;0;49;M;691808;9245556;P1
2023-09-13T17:57:08;-6.82234166667;112.735643333;2.3;-1;174;203.6;0;49;M;691803;9245545;P1
2023-09-13T17:57:28;-6.822525;112.73555;2.1;-1;173;202;0;49;M;691793;9245525;P1
2023-09-13T17:57:48;-6.82270666667;112.73546;2.2;-1;171;201.4;0;49;M;691783;9245505;P1
2023-09-13T17:57:58;-6.82279833333;112.735416667;2.3;-1;171;206;0;49;M;691778;9245494;P1
2023-09-13T17:58:08;-6.82290166667;112.73537;2;-1;170;202.1;0;49;M;691773;9245483;P1
2023-09-13T17:58:28;-6.82307666667;112.735286667;1.9;-1;169;202.5;0;49;M;691764;9245464;P1
2023-09-13T17:59:09;-6.82343;112.735118333;1.9;-1;166;201.6;0;49;M;691745;9245425;P1
2023-09-13T17:59:18;-6.82351166667;112.735081667;2;-1;165;205.4;0;49;M;691741;9245416;P1
2023-09-13T17:59:48;-6.82376833333;112.734951667;1.8;-1;163;201.5;0;49;M;691726;9245387;P1
2023-09-13T18:00:37;-6.824135;112.734788333;1.6;-1;160;202.5;0;49;M;691708;9245347;P1
2023-09-13T18:00:48;-6.82421166667;112.734753333;1.7;-1;160;204;0;49;M;691704;9245338;P1
2023-09-13T18:01:07;-6.824345;112.734696667;1.6;-1;159;201.1;0;49;M;691698;9245324;P1
2023-09-13T18:01:18;-6.82442833333;112.734661667;1.6;-1;158;200.7;0;49;M;691694;9245315;P1
2023-09-13T18:01:37;-6.82455166667;112.734605;1.5;-1;157;202.4;0;49;M;691688;9245301;P1
2023-09-13T18:01:48;-6.824625;112.734571667;1.4;-1;157;202.4;0;49;M;691684;9245293;P1
2023-09-13T18:01:58;-6.82469666667;112.734538333;1.4;-1;156;200;0;49;M;691680;9245285;P1
2023-09-13T18:02:18;-6.82482;112.734481667;1.4;-1;155;199.3;0;49;M;691674;9245271;P1
2023-09-13T18:02:28;-6.82488333333;112.734451667;1.4;-1;155;202.6;0;49;M;691671;9245264;P1
2023-09-13T18:02:37;-6.82494;112.734423333;1.5;-1;154;204.1;0;49;M;691667;9245258;P1
2023-09-13T18:02:48;-6.82501;112.73439;1.5;-1;153;206.7;0;49;M;691664;9245250;P1
2023-09-13T18:02:58;-6.82507166667;112.734356667;1.5;-1;153;203.3;0;49;M;691660;9245243;P1
2023-09-13T18:03:07;-6.82513333333;112.734328333;1.4;-1;153;203.7;0;49;M;691657;9245237;P1
2023-09-13T18:03:18;-6.825195;112.734298333;1.3;-1;152;204.1;0;49;M;691654;9245230;P1
2023-09-13T18:03:28;-6.825255;112.734268333;1.4;-1;151;206.1;0;49;M;691650;9245223;P1
2023-09-13T18:03:48;-6.825375;112.734208333;1.5;-1;150;202.7;0;49;M;691644;9245210;P1
2023-09-13T18:03:58;-6.82544166667;112.734173333;1.6;-1;150;207.5;0;49;M;691640;9245203;P1
2023-09-13T18:04:18;-6.825555;112.734113333;1.3;-1;149;206.6;0;49;M;691633;9245190;P1
2023-09-13T18:04:28;-6.825615;112.734081667;1.4;-1;148;206.7;0;49;M;691629;9245183;P1
2023-09-13T18:04:48;-6.82572333333;112.73402;1.3;-1;147;204.1;0;49;M;691623;9245172;P1
2023-09-13T18:04:58;-6.82578833333;112.733986667;1.4;-1;147;209.5;0;49;M;691619;9245164;P1
2023-09-13T18:05:08;-6.82584;112.733958333;1.2;-1;146;205;0;49;M;691616;9245159;P1
2023-09-13T18:05:18;-6.82590333333;112.733921667;1.5;-1;146;208.4;0;49;M;691612;9245152;P1
2023-09-13T18:05:28;-6.825955;112.733891667;1.3;-1;145;208.1;0;49;M;691608;9245146;P1
2023-09-13T18:05:48;-6.82607833333;112.73382;1.4;-1;144;209.7;0;49;M;691600;9245132;P1
2023-09-13T18:05:58;-6.826135;112.733786667;1.4;-1;143;211.1;0;49;M;691597;9245126;P1
2023-09-13T18:06:08;-6.82618166667;112.733758333;1.2;-1;143;209;0;49;M;691593;9245121;P1
2023-09-13T18:06:28;-6.82629166667;112.733691667;1.2;-1;142;207;0;49;M;691586;9245109;P1
2023-09-13T18:06:47;-6.8264;112.733626667;1.2;-1;141;211.5;0;49;M;691579;9245097;P1
2023-09-13T18:06:58;-6.82645833333;112.73359;1.4;-1;140;212.2;0;49;M;691575;9245090;P1
2023-09-13T18:07:08;-6.82651;112.733556667;1.3;-1;140;206.7;0;49;M;691571;9245085;P1
2023-09-13T18:07:18;-6.82656;112.733525;1.2;-1;139;213.1;0;49;M;691568;9245079;P1
2023-09-13T18:07:37;-6.82666166667;112.733458333;1.2;-1;138;215.5;0;49;M;691560;9245068;P1
2023-09-13T18:07:47;-6.826715;112.733421667;1.3;-1;138;210.2;0;49;M;691556;9245062;P1
2023-09-13T18:07:58;-6.826765;112.733388333;1.1;-1;137;214.2;0;49;M;691552;9245057;P1
2023-09-13T18:08:08;-6.82682666667;112.733346667;1.2;-1;137;209.9;0;49;M;691548;9245050;P1
2023-09-13T18:08:18;-6.82687666667;112.73331;1.3;-1;136;210.9;0;49;M;691544;9245044;P1
2023-09-13T18:08:36;-6.826975;112.733243333;1.4;-1;135;214.8;0;49;M;691536;9245033;P1
2023-09-13T18:08:47;-6.82703;112.733203333;1.2;-1;135;214.4;0;49;M;691532;9245027;P1
2023-09-13T18:08:58;-6.82708;112.733166667;1.2;-1;134;210.1;0;49;M;691528;9245022;P1
2023-09-13T18:09:08;-6.82711666667;112.733141667;1.2;-1;134;215.8;0;49;M;691525;9245018;P1
2023-09-13T18:09:37;-6.82726666667;112.733028333;1.3;-1;133;214.8;0;49;M;691512;9245001;P1
2023-09-13T18:09:47;-6.82731833333;112.732988333;1.4;-1;132;214.7;0;49;M;691508;9244996;P1
2023-09-13T18:09:58;-6.827365;112.732953333;1.2;-1;132;212.9;0;49;M;691504;9244990;P1
2023-09-13T18:10:08;-6.82740833333;112.73292;1.2;-1;132;221.4;0;49;M;691500;9244986;P1
2023-09-13T18:10:18;-6.82745833333;112.73288;1.3;-1;131;214.8;0;49;M;691496;9244980;P1
2023-09-13T18:10:38;-6.827555;112.732801667;1.2;-1;131;215.5;0;49;M;691487;9244969;P1
2023-09-13T18:10:58;-6.827645;112.732726667;1.1;-1;130;216.4;0;49;M;691479;9244960;P1
2023-09-13T18:11:08;-6.82768666667;112.73269;1.3;-1;130;216.2;0;49;M;691475;9244955;P1
2023-09-13T18:11:18;-6.82772833333;112.732656667;1.1;-1;130;220.5;0;49;M;691471;9244950;P1
2023-09-13T18:11:38;-6.82781666667;112.732576667;1.3;-1;129;219.4;0;49;M;691462;9244941;P1
2023-09-13T18:12:08;-6.82793166667;112.732471667;1.1;-1;129;229.6;0;49;M;691451;9244928;P1
2023-09-13T18:12:18;-6.82798833333;112.732418333;1.2;-1;129;219.2;0;49;M;691445;9244922;P1
2023-09-13T18:12:38;-6.82806666667;112.732343333;1.2;-1;129;221.9;0;49;M;691436;9244913;P1
2023-09-13T18:12:58;-6.82813666667;112.732271667;1.1;-1;129;228;0;49;M;691428;9244905;P1
2023-09-13T18:13:08;-6.82818333333;112.732223333;1;-1;129;225.9;0;49;M;691423;9244900;P1
2023-09-13T18:13:18;-6.82822833333;112.732175;1.1;-1;129;219.8;0;49;M;691418;9244895;P1
2023-09-13T18:13:28;-6.82826833333;112.732135;1.2;-1;130;226.2;0;49;M;691413;9244891;P1
2023-09-13T18:13:38;-6.82830666667;112.732093333;1.2;-1;130;222.8;0;49;M;691409;9244887;P1
2023-09-13T18:13:48;-6.828345;112.732051667;1.2;-1;130;223.8;0;49;M;691404;9244882;P1
2023-09-13T18:14:08;-6.828425;112.73197;1.2;-1;130;223.8;0;49;M;691395;9244874;P1
2023-09-13T18:14:18;-6.82846;112.731933333;0.9;-1;131;238.9;0;49;M;691391;9244870;P1
2023-09-13T18:14:28;-6.82849666667;112.73189;1.3;-1;131;221.7;0;49;M;691386;9244866;P1
2023-09-13T18:14:48;-6.82857666667;112.731803333;1.1;-1;131;229;0;49;M;691376;9244857;P1
2023-09-13T18:14:58;-6.82861;112.731765;1.3;-1;131;225.2;0;49;M;691372;9244853;P1
2023-09-13T18:15:08;-6.828645;112.731728333;1.1;-1;131;231.9;0;49;M;691368;9244849;P1
2023-09-13T18:15:28;-6.82872666667;112.73165;1.1;-1;132;205.4;0;49;M;691359;9244840;P1
2023-09-13T18:15:38;-6.82874;112.731643333;1.3;-1;132;196.5;0;49;M;691359;9244839;P1
2023-09-13T18:16:28;-6.82913166667;112.731601667;1.7;-1;132;171.2;0;49;M;691354;9244796;P1
2023-09-13T18:16:38;-6.829245;112.731608333;1.7;-1;132;176.3;0;49;M;691355;9244783;P1
2023-09-13T18:16:48;-6.829305;112.731611667;1.7;-1;132;175.1;0;49;M;691355;9244776;P1
2023-09-13T18:17:08;-6.82938333333;112.731615;1.7;-1;132;175.7;0;49;M;691355;9244768;P1
2023-09-13T18:17:28;-6.82951;112.73162;1.6;-1;131;177.3;0;49;M;691356;9244754;P1
2023-09-13T18:17:38;-6.82964833333;112.731626667;1.6;-1;131;178.1;0;49;M;691356;9244738;P1
2023-09-13T18:17:48;-6.82976666667;112.731631667;1.6;-1;131;176.4;0;49;M;691357;9244725;P1
2023-09-13T18:18:08;-6.829925;112.731633333;1.5;-1;131;177.8;0;49;M;691357;9244708;P1
2023-09-13T18:18:28;-6.82999166667;112.731633333;1.6;-1;130;181.3;0;49;M;691357;9244700;P1
2023-09-13T18:18:38;-6.830045;112.731631667;1.4;-1;130;180.1;0;49;M;691357;9244695;P1
2023-09-13T18:18:58;-6.830165;112.731628333;1.5;-1;129;183.5;0;49;M;691356;9244681;P1
2023-09-13T18:19:08;-6.83024;112.731625;1.5;-1;129;182.8;0;49;M;691356;9244673;P1
2023-09-13T18:19:28;-6.83037;112.731615;1.4;-1;128;182.5;0;49;M;691355;9244659;P1
2023-09-13T18:19:38;-6.83043833333;112.73161;1.6;-1;128;185.5;0;49;M;691354;9244651;P1
2023-09-13T18:19:48;-6.83050666667;112.731603333;1.3;-1;128;182.9;0;49;M;691354;9244643;P1
2023-09-13T18:20:08;-6.83064666667;112.731593333;1.3;-1;127;183.9;0;49;M;691352;9244628;P1
2023-09-13T18:20:17;-6.83069833333;112.731588333;1.3;-1;127;183.7;0;49;M;691352;9244622;P1
2023-09-13T18:20:28;-6.83076833333;112.731581667;1.3;-1;127;183.2;0;49;M;691351;9244615;P1
2023-09-13T18:20:38;-6.83083166667;112.731573333;1.3;-1;126;185.9;0;49;M;691350;9244608;P1
2023-09-13T18:20:48;-6.830895;112.731566667;1.3;-1;126;187.3;0;49;M;691349;9244601;P1
