timestamp,lat [deg],lon [deg],sog [kn],heading [deg],cog [deg],STATE,GERAKAN,Unnamed: 8,Unnamed: 9,LEGEND,STATE.1,FEE,Unnamed: 13,draught [m]
2023-09-04T01:01:15,-7.015711667,112.6746433,10.7,511,28.3,P3,,,,,,,,
2023-09-04T01:01:34,-7.01488,112.67509,10.6,511,28.1,P3,,,,,,,,
2023-09-04T01:01:54,-7.014013333,112.6755917,10.6,511,31.1,P3,,,,,,,,
2023-09-04T01:02:06,-7.013541667,112.675875,10.6,511,30.8,P3,,,,,,,,
2023-09-04T01:02:15,-7.013115,112.676135,10.6,511,31.4,P3,,,,,,,,
2023-09-04T01:02:35,-7.012313333,112.6766217,10.6,511,31.1,P3,,,,,,,,
2023-09-04T01:02:44,-7.011893333,112.676875,10.6,511,31.4,P3,,,,,,,,
2023-09-04T01:03:15,-7.010618333,112.67773,10.6,511,34.3,P3,,,,,,,,
2023-09-04T01:03:25,-7.010208333,112.6780117,10.6,511,34.4,P3,,,,,,,,
2023-09-04T01:03:34,-7.00984,112.678265,10.5,511,34.3,P3,,,,,,,,
2023-09-04T01:03:44,-7.009435,112.6785433,10.5,511,34.6,P3,,,,,,,,
2023-09-04T01:04:06,-7.008593333,112.6791317,10.5,511,35.1,P3,,,,,,,,
2023-09-04T01:04:15,-7.008188333,112.679415,10.5,511,34.7,P3,,,,,,,,
2023-09-04T01:04:25,-7.007781667,112.6796967,10.5,511,34.3,P3,,,,,,,,
2023-09-04T01:04:34,-7.007415,112.6799517,10.5,511,34.5,P3,,,,,,,,
2023-09-04T01:04:46,-7.006958333,112.6802633,10.5,511,33.9,P3,,,,,,,,
2023-09-04T01:04:56,-7.006545,112.6805417,10.5,511,33.8,P3,,,,,,,,
2023-09-04T01:05:06,-7.006136667,112.6808133,10.5,511,33.4,P3,,,,,,,,
2023-09-04T01:05:15,-7.005735,112.6810917,10.5,511,35.2,P3,,,,,,,,
2023-09-04T01:05:25,-7.005333333,112.6813733,10.5,511,35.2,P3,,,,,,,,
2023-09-04T01:05:46,-7.004533333,112.6819233,10.4,511,35.2,P3,,,,,,,,
2023-09-04T01:05:56,-7.004143333,112.6822133,10.3,511,38.4,P3,,,,,,,,
2023-09-04T01:06:06,-7.003765,112.6825217,10.3,511,38.6,P3,,,,,,,,
2023-09-04T01:06:15,-7.003391667,112.6828333,10.3,511,40.5,P3,,,,,,,,
2023-09-04T01:06:25,-7.003025,112.6831517,10.3,511,40.9,P3,,,,,,,,
2023-09-04T01:06:35,-7.002695,112.683435,10.3,511,40.6,P3,,,,,,,,
2023-09-04T01:06:46,-7.002293333,112.6837867,10.3,511,39.9,P3,,,,,,,,
2023-09-04T01:06:56,-7.001923333,112.6841133,10.3,511,40.1,P3,,,,,,,,
2023-09-04T01:07:35,-7.000516667,112.68531,10.2,511,43.7,P3,,,,,,,,
2023-09-04T01:07:46,-7.000136667,112.6856683,10.2,511,43.6,P3,,,,,,,,
2023-09-04T01:08:06,-6.999448333,112.68633,10.2,511,45.2,P3,,,,,,,,
2023-09-04T01:09:06,-6.997446667,112.6883633,10.2,511,45.5,P3,,,,,,,,
2023-09-04T01:10:56,-6.993545,112.691885,10.2,511,36.8,P3,,,,,,,,
2023-09-04T01:11:25,-6.992433333,112.6927133,10.3,511,36.2,P3,,,,,,,,
2023-09-04T01:11:35,-6.992011667,112.6930133,10.3,511,35.1,P3,,,,,,,,
2023-09-04T01:11:46,-6.99162,112.6932783,10.3,511,33.4,P3,,,,,,,,
2023-09-04T01:11:55,-6.991216667,112.6935383,10.3,511,32.5,P3,,,,,,,,
2023-09-04T01:12:06,-6.990805,112.69379,10.4,511,32.0,P3,,,,,,,,
2023-09-04T01:12:15,-6.990431667,112.6940167,10.4,511,30.9,P3,,,,,,,,
2023-09-04T01:12:25,-6.990013333,112.69426,10.4,511,29.9,P3,,,,,,,,
2023-09-04T01:12:35,-6.989555,112.6945333,10.4,511,30.5,P3,,,,,,,,
2023-09-04T01:12:46,-6.989138333,112.6947817,10.4,511,30.4,P3,,,,,,,,
2023-09-04T01:12:55,-6.98872,112.6950217,10.4,511,30.2,P3,,,,,,,,
2023-09-04T01:13:06,-6.988303333,112.6952667,10.4,511,30.3,P3,,,,,,,,
2023-09-04T01:13:15,-6.987928333,112.69549,10.4,511,30.5,P3,,,,,,,,
2023-09-04T01:13:25,-6.987508333,112.6957367,10.4,511,30.4,P3,,,,,,,,
2023-09-04T01:13:35,-6.987048333,112.6960067,10.4,511,30.2,P3,,,,,,,,
2023-09-04T01:13:46,-6.986628333,112.6962533,10.4,511,30.1,P3,,,,,,,,
2023-09-04T01:13:55,-6.986205,112.6964983,10.4,511,30.1,P3,,,,,,,,
2023-09-04T01:14:06,-6.985778333,112.696745,10.4,511,29.7,P3,,,,,,,,
2023-09-04T01:14:15,-6.985395,112.696965,10.4,511,29.8,P3,,,,,,,,
2023-09-04T01:14:25,-6.984971667,112.6972067,10.4,511,29.9,P3,,,,,,,,
2023-09-04T01:14:35,-6.984505,112.697475,10.4,511,29.5,P3,,,,,,,,
2023-09-04T01:14:46,-6.98408,112.6977133,10.4,511,29.2,P3,,,,,,,,
2023-09-04T01:14:55,-6.983658333,112.69795,10.4,511,29.3,P3,,,,,,,,
2023-09-04T01:15:06,-6.98324,112.69819,10.4,511,29.8,P3,,,,,,,,
2023-09-04T01:15:15,-6.982856667,112.69841,10.4,511,30.2,P3,,,,,,,,
2023-09-04T01:15:25,-6.982433333,112.6986567,10.4,511,29.9,P3,,,,,,,,
2023-09-04T01:15:35,-6.981965,112.6989267,10.4,511,30.0,P3,,,,,,,,
2023-09-04T01:15:46,-6.98154,112.699175,10.4,511,29.8,P3,,,,,,,,
2023-09-04T01:15:55,-6.981121667,112.6994183,10.4,511,29.8,P3,,,,,,,,
2023-09-04T01:16:05,-6.980703333,112.6996533,10.4,511,29.9,P3,,,,,,,,
2023-09-04T01:16:15,-6.98033,112.699865,10.4,511,30.3,P3,,,,,,,,
2023-09-04T01:16:25,-6.979918333,112.700105,10.4,511,30.8,P3,,,,,,,,
2023-09-04T01:16:55,-6.978596667,112.7008367,10.4,511,28.6,P3,,,,,,,,
2023-09-04T01:19:06,-6.97304,112.7037883,10.3,511,29.4,P3,,,,,,,,
2023-09-04T01:19:26,-6.972211667,112.7042717,10.2,511,29.6,P3,,,,,,,,
2023-09-04T01:19:45,-6.97141,112.70472,10.2,511,28.7,P3,,,,,,,,
2023-09-04T01:20:16,-6.970126667,112.7054383,10.3,511,28.5,P3,,,,,,,,
2023-09-04T01:20:34,-6.969315,112.7058467,10.3,511,26.5,P3,,,,,,,,
2023-09-04T01:20:56,-6.96841,112.7062933,10.2,511,27.4,P3,,,,,,,,
2023-09-04T01:21:06,-6.967981667,112.7065233,10.2,511,28.3,P3,,,,,,,,
2023-09-04T01:21:16,-6.967566667,112.70675,10.2,511,27.8,P3,,,,,,,,
2023-09-04T01:21:26,-6.967141667,112.7069667,10.3,511,26.3,P3,,,,,,,,
2023-09-04T01:22:16,-6.96498,112.7079683,10.3,511,23.6,P3,,,,,,,,
2023-09-04T01:23:34,-6.961445,112.7093533,10.3,511,19.5,P3,,,,,,,,
2023-09-04T01:23:56,-6.960491667,112.709685,10.3,511,18.9,P3,,,,,,,,
2023-09-04T01:24:45,-6.95828,112.7104383,10.3,511,18.5,P3,,,,,,,,
2023-09-04T01:24:56,-6.957781667,112.7106083,10.3,511,19.3,P3,,,,,,,,
2023-09-04T01:30:44,-6.94212,112.715975,10.1,511,18.2,P3,,,,,,,,
2023-09-04T01:31:44,-6.939383333,112.7167383,10.1,511,14.3,P3,,,,,,,,
2023-09-04T01:34:26,-6.932221667,112.7192167,10.1,511,19.7,P3,,,,,,,,
2023-09-04T01:35:54,-6.928291667,112.7206617,10.0,511,20.3,P3,,,,,,,,
2023-09-04T01:36:34,-6.926533333,112.7213317,10.0,511,21.4,P3,,,,,,,,
2023-09-04T01:36:45,-6.9261,112.7215067,10.0,511,20.9,P3,,,,,,,,
2023-09-04T01:37:14,-6.924781667,112.7219883,10.0,511,20.3,P3,,,,,,,,
2023-09-04T01:37:26,-6.924305,112.722165,10.0,511,20.6,P3,,,,,,,,
2023-09-04T01:38:05,-6.922595,112.7228233,10.0,511,21.6,P3,,,,,,,,
2023-09-04T01:38:26,-6.92167,112.7231733,10.0,511,20.0,P3,,,,,,,,
2023-09-04T01:39:35,-6.918578333,112.7243433,10.0,511,20.4,P3,,,,,,,,
2023-09-04T01:39:45,-6.918185,112.7244933,10.0,511,21.4,P3,,,,,,,,
2023-09-04T01:40:26,-6.916411667,112.7251833,9.9,511,21.3,P3,,,,,,,,
2023-09-04T01:40:35,-6.915971667,112.7253533,9.9,511,21.4,P3,,,,,,,,
2023-09-04T01:42:44,-6.910435,112.727465,9.8,511,19.6,P3,,,,,,,,
2023-09-04T01:51:06,-6.88949,112.73512,9.1,511,29.0,P3,,,,,,,,
2023-09-04T01:51:14,-6.88917,112.7353133,9.0,511,32.5,P3,,,,,,,,
2023-09-04T01:52:24,-6.886741667,112.73698,9.0,511,35.6,P3,,,,,,,,
2023-09-04T01:53:06,-6.885328333,112.7379633,9.0,511,33.1,P3,,,,,,,,
2023-09-04T01:53:14,-6.885008333,112.7381683,9.0,511,32.5,P3,,,,,,,,
2023-09-04T02:01:34,-6.870235,112.7517083,7.5,511,76.8,P3,,,,,,,,
2023-09-04T02:19:54,-6.862935,112.7900183,8.2,511,53.8,P3,,,,,,,,
2023-09-04T02:21:05,-6.861333333,112.7922333,8.3,511,53.6,P3,,,,,,,,
2023-09-04T02:21:44,-6.860456667,112.7934567,8.3,511,55.3,P3,,,,,,,,
2023-09-04T02:22:05,-6.86003,112.794105,8.3,511,57.4,P3,,,,,,,,
2023-09-04T02:22:24,-6.859635,112.794755,8.2,511,59.1,P3,,,,,,,,
2023-09-04T02:22:35,-6.859426667,112.7951167,8.2,511,60.8,P3,,,,,,,,
2023-09-04T02:22:44,-6.85926,112.7954183,8.2,511,61.3,P3,,,,,,,,
2023-09-04T02:23:15,-6.8587,112.7964767,8.2,511,61.7,P3,,,,,,,,
2023-09-04T02:23:24,-6.858533333,112.7967833,8.3,511,61.8,P3,,,,,,,,
2023-09-04T02:23:35,-6.858331667,112.7971483,8.2,511,61.0,P3,,,,,,,,
2023-09-04T02:23:44,-6.858161667,112.797455,8.3,511,60.9,P3,,,,,,,,
2023-09-04T02:23:54,-6.857975,112.7977833,8.2,511,60.3,P3,,,,,,,,
2023-09-04T02:24:05,-6.857781667,112.7981083,8.2,511,58.5,P3,,,,,,,,
2023-09-04T02:24:15,-6.857558333,112.79847,8.2,511,57.2,P3,,,,,,,,
2023-09-04T02:24:44,-6.856943333,112.7993867,8.2,511,55.6,P3,,,,,,,,
2023-09-04T02:25:05,-6.856491667,112.8000167,8.2,511,54.0,P3,,,,,,,,
2023-09-04T02:25:15,-6.856233333,112.80036,8.2,511,52.7,P3,,,,,,,,
2023-09-04T02:30:05,-6.849933333,112.8095267,8.1,511,61.8,P3,,,,,,,,
2023-09-04T02:30:34,-6.849408333,112.8105067,8.1,511,62.2,P3,,,,,,,,
2023-09-04T02:31:05,-6.848861667,112.8115667,8.2,511,63.5,P3,,,,,,,,
2023-09-04T02:36:05,-6.845188333,112.82225,8.1,511,71.4,P3,,,,,,,,
2023-09-09T00:44:26,-6.764456667,112.7469683,8.5,132,155.2,P0,,,,,,,,
2023-09-09T00:44:36,-6.764735,112.747165,8.3,126,149.4,P0,,,,,,,,
2023-09-09T00:44:46,-6.765021667,112.7474067,8.1,121,143.3,P0,,,,,,,,
2023-09-09T00:44:56,-6.765281667,112.7476667,7.9,116,137.8,P0,,,,,,,,
2023-09-09T00:45:06,-6.765515,112.7479433,7.8,111,132.6,P0,,,,,,,,
2023-09-09T00:45:16,-6.76572,112.74824,7.7,107,127.6,P0,,,,,,,,
2023-09-09T00:45:26,-6.765891667,112.74855,7.6,103,122.1,P0,,,,,,,,
2023-09-09T00:45:36,-6.766048333,112.7489,7.5,99,116.4,P0,,,,,,,,
2023-09-09T00:45:46,-6.766158333,112.749195,7.5,96,112.8,P0,,,,,,,,
2023-09-09T00:45:56,-6.76626,112.749565,7.4,92,107.4,P0,,,,,,,,
2023-09-09T00:46:23,-6.766361667,112.7504433,7.4,90,96.5,P0,,,,,,,,
2023-09-09T00:46:43,-6.766381667,112.7511367,7.5,90,92.1,P0,,,,,,,,
2023-09-09T00:47:02,-6.766385,112.75184,7.7,90,90.4,P0,,,,,,,,
2023-09-09T00:47:13,-6.766386667,112.75224,7.8,90,90.5,P0,,,,,,,,
2023-09-09T00:47:23,-6.766401667,112.7526183,8.0,87,91.8,P0,,,,,,,,
2023-09-09T00:47:33,-6.766405,112.752965,8.2,85,90.7,P0,,,,,,,,
2023-09-09T00:47:52,-6.766381667,112.7537667,8.6,81,88.1,P0,,,,,,,,
2023-09-09T00:48:13,-6.766305,112.7545933,8.9,73,84.7,P0,,,,,,,,
2023-09-09T00:48:23,-6.766238333,112.7550117,9.0,69,81.9,P0,,,,,,,,
2023-09-09T00:48:36,-6.766101667,112.7555467,9.0,63,76.7,P0,,,,,,,,
2023-09-09T00:48:46,-6.765948333,112.7559817,9.1,58,72.1,P0,,,,,,,,
2023-09-09T00:48:56,-6.765771667,112.756365,9.1,55,67.5,P0,,,,,,,,
2023-09-09T03:49:03,-6.768725,112.77564,10.9,210,209.1,P0,,,,,,,,
2023-09-09T03:49:32,-6.769981667,112.7749533,10.8,210,208.5,P0,,,,,,,,
2023-09-09T03:49:43,-6.770458333,112.7746983,10.7,211,208.7,P0,,,,,,,,
2023-09-09T03:49:53,-6.770888333,112.77445,10.7,209,209.8,P0,,,,,,,,
2023-09-09T03:50:12,-6.77174,112.77397,10.6,206,208.8,P0,,,,,,,,
2023-09-09T03:50:22,-6.772181667,112.77375,10.5,206,207.2,P0,,,,,,,,
2023-09-09T03:50:32,-6.77258,112.7735617,10.4,205,206.2,P0,,,,,,,,
2023-09-09T03:50:43,-6.773068333,112.7733383,10.4,205,205.0,P0,,,,,,,,
2023-09-09T03:50:53,-6.773553333,112.7731267,10.3,205,203.8,P0,,,,,,,,
2023-09-09T03:51:12,-6.774333333,112.7727633,10.3,205,204.5,P0,,,,,,,,
2023-09-09T03:51:22,-6.774768333,112.772565,10.3,205,204.1,P0,,,,,,,,
2023-09-09T03:51:32,-6.775201667,112.7723817,10.2,205,203.7,P0,,,,,,,,
2023-09-09T03:51:43,-6.775718333,112.7721567,10.2,205,203.8,P0,,,,,,,,
2023-09-09T03:51:53,-6.776155,112.77197,10.2,205,203.3,P0,,,,,,,,
2023-09-09T03:52:12,-6.77694,112.7716133,10.2,205,203.8,P0,,,,,,,,
2023-09-09T03:52:22,-6.777381667,112.771415,10.2,205,203.9,P0,,,,,,,,
2023-09-09T03:52:32,-6.777858333,112.7711967,10.2,205,203.9,P0,,,,,,,,
2023-09-09T03:52:53,-6.778705,112.7708267,10.1,205,203.6,P0,,,,,,,,
2023-09-09T03:53:12,-6.779508333,112.770475,10.1,205,203.7,P0,,,,,,,,
2023-09-09T03:53:22,-6.779968333,112.7702767,9.9,206,203.7,P0,,,,,,,,
2023-09-09T03:53:32,-6.78038,112.7701,9.8,205,204.0,P0,,,,,,,,
2023-09-09T03:53:53,-6.78124,112.769705,9.4,205,203.8,P0,,,,,,,,
2023-09-09T03:54:13,-6.78197,112.7693717,9.2,205,204.0,P0,,,,,,,,
2023-09-09T03:54:32,-6.782685,112.7690467,8.9,205,203.6,P0,,,,,,,,
2023-09-09T03:54:53,-6.78345,112.76872,8.7,205,203.7,P0,,,,,,,,
2023-09-09T03:55:13,-6.784211667,112.76837,8.4,205,204.0,P0,,,,,,,,
2023-09-09T03:55:32,-6.784888333,112.7680683,8.3,205,203.8,P0,,,,,,,,
2023-09-09T03:55:53,-6.785611667,112.7677533,8.1,205,204.2,P0,,,,,,,,
2023-09-09T03:56:13,-6.786261667,112.767485,7.9,205,203.8,P0,,,,,,,,
2023-09-09T03:56:23,-6.786595,112.7673467,7.8,206,203.2,P0,,,,,,,,
2023-09-09T03:56:42,-6.787221667,112.7670767,7.7,208,203.7,P0,,,,,,,,
2023-09-09T03:56:53,-6.7876,112.7668933,7.6,209,205.1,P0,,,,,,,,
2023-09-09T03:57:13,-6.788228333,112.7665867,7.5,210,206.0,P0,,,,,,,,
2023-09-09T03:57:23,-6.788533333,112.7664267,7.5,210,207.1,P0,,,,,,,,
2023-09-09T03:57:42,-6.789081667,112.7661383,7.4,210,207.9,P0,,,,,,,,
2023-09-09T03:57:53,-6.789408333,112.76596,7.3,210,207.9,P0,,,,,,,,
2023-09-09T03:58:03,-6.789701667,112.765805,7.3,211,208.1,P0,,,,,,,,
2023-09-09T03:58:13,-6.789986667,112.7656483,7.3,211,208.5,P0,,,,,,,,
2023-09-09T03:58:23,-6.79028,112.765485,7.2,210,209.0,P0,,,,,,,,
2023-09-09T03:58:42,-6.790865,112.7651583,7.2,210,208.6,P0,,,,,,,,
2023-09-09T03:58:53,-6.791188333,112.7649767,7.1,210,208.9,P0,,,,,,,,
2023-09-09T03:59:03,-6.79148,112.7648233,7.1,210,208.5,P0,,,,,,,,
2023-09-09T03:59:14,-6.791766667,112.7646733,7.0,210,208.1,P0,,,,,,,,
2023-09-09T03:59:23,-6.792041667,112.76452,7.0,210,208.6,P0,,,,,,,,
2023-09-09T03:59:42,-6.792541667,112.764235,7.0,210,208.8,P0,,,,,,,,
2023-09-09T03:59:53,-6.792848333,112.7640733,6.9,211,208.4,P0,,,,,,,,
2023-09-09T04:00:03,-6.793136667,112.7639217,6.9,211,208.8,P0,,,,,,,,
2023-09-09T04:00:13,-6.793441667,112.7637467,6.9,210,209.3,P0,,,,,,,,
2023-09-09T04:00:23,-6.793718333,112.763595,6.8,210,208.8,P0,,,,,,,,
2023-09-09T04:00:42,-6.79424,112.7632917,6.8,210,209.2,P0,,,,,,,,
2023-09-09T04:00:53,-6.794541667,112.7631217,6.8,210,209.1,P0,,,,,,,,
2023-09-09T04:01:03,-6.794793333,112.762985,6.7,210,208.7,P0,,,,,,,,
2023-09-09T04:01:14,-6.7951,112.7628133,6.7,210,208.9,P0,,,,,,,,
2023-09-09T04:01:23,-6.795348333,112.762675,6.7,210,208.6,P0,,,,,,,,
2023-09-09T04:01:42,-6.79587,112.7623983,6.7,211,208.4,P0,,,,,,,,
2023-09-09T04:01:53,-6.796196667,112.762225,6.7,210,208.9,P0,,,,,,,,
2023-09-09T04:02:03,-6.796466667,112.7620767,6.6,210,209.1,P0,,,,,,,,
2023-09-09T04:02:14,-6.796736667,112.76193,6.6,210,208.7,P0,,,,,,,,
2023-09-09T04:02:23,-6.797008333,112.7617867,6.6,210,208.4,P0,,,,,,,,
2023-09-09T04:02:42,-6.79752,112.7615083,6.6,210,208.9,P0,,,,,,,,
2023-09-09T04:02:53,-6.797785,112.7613633,6.6,210,208.7,P0,,,,,,,,
2023-09-09T04:03:14,-6.798341667,112.76107,6.5,211,207.8,P0,,,,,,,,
2023-09-09T04:03:23,-6.798578333,112.760935,6.5,211,208.6,P0,,,,,,,,
2023-09-09T04:03:42,-6.799108333,112.7606367,6.5,210,209.6,P0,,,,,,,,
2023-09-09T04:03:53,-6.799403333,112.7604767,6.5,210,209.2,P0,,,,,,,,
2023-09-09T04:04:12,-6.799911667,112.7602133,6.5,210,208.1,P0,,,,,,,,
2023-09-09T04:04:43,-6.800698333,112.7597783,6.4,210,209.0,P0,,,,,,,,
2023-09-09T04:05:02,-6.801193333,112.7595,6.4,210,208.8,P0,,,,,,,,
2023-09-09T04:05:23,-6.801761667,112.7591917,6.4,210,208.3,P0,,,,,,,,
2023-09-09T04:05:43,-6.802291667,112.7589133,6.4,211,208.1,P0,,,,,,,,
2023-09-09T04:06:02,-6.802763333,112.75865,6.4,211,209.4,P0,,,,,,,,
2023-09-09T04:06:12,-6.803021667,112.7585083,6.4,210,209.5,P0,,,,,,,,
2023-09-09T04:06:23,-6.803301667,112.758355,6.4,210,208.7,P0,,,,,,,,
2023-09-09T04:06:43,-6.803818333,112.7580733,6.4,210,208.4,P0,,,,,,,,
2023-09-09T04:07:02,-6.80433,112.7577867,6.4,210,208.6,P0,,,,,,,,
2023-09-09T04:07:12,-6.804585,112.7576517,6.4,210,208.4,P0,,,,,,,,
2023-09-09T04:07:23,-6.804878333,112.7575017,6.3,211,208.0,P0,,,,,,,,
2023-09-09T04:07:33,-6.805108333,112.75737,6.4,211,208.4,P0,,,,,,,,
2023-09-09T04:07:43,-6.805383333,112.7572083,6.4,211,208.9,P0,,,,,,,,
2023-09-09T04:08:02,-6.805838333,112.7569533,6.3,210,208.7,P0,,,,,,,,
2023-09-09T04:08:12,-6.806101667,112.75682,6.3,211,208.3,P0,,,,,,,,
2023-09-09T04:08:23,-6.806388333,112.7566667,6.3,211,208.7,P0,,,,,,,,
2023-09-09T04:08:33,-6.806645,112.7565167,6.3,211,209.2,P0,,,,,,,,
2023-09-09T04:08:43,-6.806928333,112.756355,6.3,210,209.6,P0,,,,,,,,
2023-09-09T04:09:02,-6.807401667,112.7560933,6.3,210,209.0,P0,,,,,,,,
2023-09-09T04:09:12,-6.807685,112.755945,6.3,211,208.4,P0,,,,,,,,
2023-09-09T04:09:23,-6.807965,112.7557833,6.3,211,209.1,P0,,,,,,,,
2023-09-09T04:09:33,-6.808193333,112.7556517,6.3,210,209.8,P0,,,,,,,,
2023-09-09T04:09:52,-6.808676667,112.75537,6.3,210,209.2,P0,,,,,,,,
2023-09-09T04:10:12,-6.809191667,112.7550733,6.3,210,209.5,P0,,,,,,,,
2023-09-09T04:10:22,-6.809476667,112.75492,6.3,210,208.8,P0,,,,,,,,
2023-09-09T04:10:33,-6.809763333,112.7547633,6.3,211,209.0,P0,,,,,,,,
2023-09-09T04:10:43,-6.810025,112.7546133,6.3,210,209.4,P0,,,,,,,,
2023-09-09T04:11:02,-6.810486667,112.754355,6.3,210,208.9,P0,,,,,,,,
2023-09-09T04:11:12,-6.810761667,112.7542067,6.3,211,208.7,P0,,,,,,,,
2023-09-09T04:11:22,-6.810986667,112.7540783,6.3,211,209.1,P0,,,,,,,,
2023-09-09T04:11:33,-6.811261667,112.7539267,6.3,210,209.5,P0,,,,,,,,
2023-09-09T04:11:52,-6.81175,112.7536583,6.3,210,209.5,P0,,,,,,,,
2023-09-09T04:12:02,-6.812033333,112.7534983,6.3,210,209.7,P0,,,,,,,,
2023-09-09T04:12:12,-6.812285,112.7533567,6.3,210,209.1,P0,,,,,,,,
2023-09-09T04:12:22,-6.812538333,112.75322,6.3,210,208.9,P0,,,,,,,,
2023-09-09T04:12:33,-6.812793333,112.753075,6.3,210,209.2,P0,,,,,,,,
2023-09-09T04:12:52,-6.813285,112.7527883,6.3,210,209.4,P0,,,,,,,,
2023-09-09T04:13:02,-6.813545,112.7526483,6.3,210,208.8,P0,,,,,,,,
2023-09-09T04:13:14,-6.813848333,112.752485,6.3,211,209.1,P0,,,,,,,,
2023-09-09T04:13:32,-6.814303333,112.7522283,6.3,210,209.6,P0,,,,,,,,
2023-09-09T04:13:42,-6.814585,112.7520667,6.3,210,209.3,P0,,,,,,,,
2023-09-09T04:13:52,-6.814843333,112.751925,6.3,210,208.8,P0,,,,,,,,
2023-09-09T04:14:02,-6.815071667,112.75179,6.3,210,209.6,P0,,,,,,,,
2023-09-09T04:14:23,-6.815616667,112.7514433,6.3,207,210.7,P0,,,,,,,,
2023-09-09T04:14:42,-6.816086667,112.751165,6.3,204,209.9,P0,,,,,,,,
2023-09-09T04:14:52,-6.81632,112.7510383,6.3,203,209.1,P0,,,,,,,,
2023-09-09T04:15:02,-6.816586667,112.7509117,6.3,201,207.4,P0,,,,,,,,
2023-09-09T04:15:14,-6.816885,112.7507833,6.5,200,205.3,P0,,,,,,,,
2023-09-09T04:15:23,-6.817196667,112.7506517,6.7,199,203.8,P0,,,,,,,,
2023-09-09T04:15:43,-6.817805,112.7504217,7.0,196,200.9,P0,,,,,,,,
2023-09-09T04:16:02,-6.818391667,112.7502417,7.3,196,198.0,P0,,,,,,,,
2023-09-09T04:16:14,-6.81879,112.7501167,7.5,194,197.9,P0,,,,,,,,
2023-09-09T04:16:32,-6.819403333,112.7499333,7.7,193,195.3,P0,,,,,,,,
2023-09-09T04:16:43,-6.819791667,112.74984,7.8,193,194.5,P0,,,,,,,,
2023-09-09T04:17:02,-6.820471667,112.7496817,8.0,192,192.6,P0,,,,,,,,
2023-09-09T04:17:14,-6.820906667,112.749585,7.9,192,192.4,P0,,,,,,,,
2023-09-09T04:17:23,-6.821261667,112.749505,7.9,192,192.5,P0,,,,,,,,
2023-09-09T04:17:43,-6.821961667,112.7493717,7.7,193,191.5,P0,,,,,,,,
2023-09-09T04:18:02,-6.822571667,112.749235,7.6,193,192.5,P0,,,,,,,,
2023-09-09T04:18:14,-6.822973333,112.74914,7.5,192,192.8,P0,,,,,,,,
2023-09-09T04:18:32,-6.823581667,112.7490117,7.4,192,191.8,P0,,,,,,,,
2023-09-09T04:18:43,-6.823951667,112.7489333,7.3,193,191.9,P0,,,,,,,,
2023-09-09T04:19:02,-6.824583333,112.748785,7.3,191,193.4,P0,,,,,,,,
2023-09-09T04:19:14,-6.824976667,112.748685,7.2,190,192.9,P0,,,,,,,,
2023-09-09T04:19:32,-6.825596667,112.748565,7.1,190,190.9,P0,,,,,,,,
2023-09-09T04:19:43,-6.825948333,112.7485067,7.0,190,190.6,P0,,,,,,,,
2023-09-09T04:19:54,-6.82626,112.748445,7.0,190,191.1,P0,,,,,,,,
2023-09-09T04:20:14,-6.826885,112.7483283,6.9,190,190.3,P0,,,,,,,,
2023-09-09T04:20:32,-6.827476667,112.748225,6.8,190,190.7,P0,,,,,,,,
2023-09-09T04:20:43,-6.827816667,112.748155,6.8,190,191.0,P0,,,,,,,,
2023-09-09T04:20:54,-6.828125,112.7480933,6.7,190,190.4,P0,,,,,,,,
2023-09-09T04:21:13,-6.828743333,112.747985,6.7,190,190.6,P0,,,,,,,,
2023-09-09T04:21:23,-6.829023333,112.747935,6.7,190,190.8,P0,,,,,,,,
2023-09-09T04:21:43,-6.82962,112.7478133,6.6,189,191.3,P0,,,,,,,,
2023-09-09T04:21:54,-6.829948333,112.747745,6.6,188,191.0,P0,,,,,,,,
2023-09-09T04:22:13,-6.830545,112.747645,6.5,187,189.6,P0,,,,,,,,
2023-09-09T04:22:23,-6.830841667,112.7475983,6.5,187,189.6,P0,,,,,,,,
2023-09-09T04:22:43,-6.83145,112.7475083,6.4,187,188.1,P0,,,,,,,,
2023-09-09T04:22:54,-6.83174,112.7474633,6.4,187,188.4,P0,,,,,,,,
2023-09-09T04:23:13,-6.832311667,112.7473683,6.3,187,188.4,P0,,,,,,,,
2023-09-09T04:23:23,-6.832566667,112.747335,6.3,187,187.4,P0,,,,,,,,
2023-09-09T04:23:33,-6.832853333,112.7473067,6.3,188,186.5,P0,,,,,,,,
2023-09-09T04:23:54,-6.833458333,112.7472267,6.2,188,188.0,P0,,,,,,,,
2023-09-09T04:24:03,-6.833753333,112.747185,6.2,187,188.3,P0,,,,,,,,
2023-09-09T04:24:13,-6.834053333,112.7471417,6.2,187,187.9,P0,,,,,,,,
2023-09-09T04:24:22,-6.834313333,112.747115,6.2,187,187.1,P0,,,,,,,,
2023-09-09T04:24:33,-6.83462,112.7470767,6.2,188,187.1,P0,,,,,,,,
2023-09-09T04:24:54,-6.835163333,112.7469933,6.2,187,187.8,P0,,,,,,,,
2023-09-09T04:25:14,-6.835731667,112.7469133,6.1,187,187.6,P0,,,,,,,,
2023-09-09T04:25:33,-6.836286667,112.7468433,6.1,187,187.8,P0,,,,,,,,
2023-09-09T04:25:53,-6.836808333,112.7467717,6.0,187,187.8,P0,,,,,,,,
