timestamp;sog[kn];STATE;lat[deg];lon[deg]
2023-07-19T22:41:35;11.9;P5;-7.124496667;112.6589633
2023-07-19T22:41:44;11.9;P5;-7.123991667;112.65892
2023-07-19T22:41:55;11.9;P5;-7.123385;112.6588583
2023-07-19T22:42:05;11.9;P5;-7.122838333;112.6588083
2023-07-19T22:42:15;11.9;P5;-7.122338333;112.6587833
2023-07-19T22:42:25;11.9;P5;-7.121781667;112.6587733
2023-07-19T22:42:35;11.9;P5;-7.121226667;112.658775
2023-07-19T22:42:44;11.9;P5;-7.12073;112.6587667
2023-07-19T22:42:55;11.9;P5;-7.120123333;112.65876
2023-07-19T22:43:03;11.9;P5;-7.119675;112.65876
2023-07-19T22:43:15;11.9;P5;-7.118938333;112.6587733
2023-07-19T22:43:25;11.9;P5;-7.118391667;112.6587733
2023-07-19T22:43:35;11.9;P5;-7.11784;112.6587717
2023-07-19T22:43:44;11.9;P5;-7.117343333;112.6587717
2023-07-19T22:43:55;11.9;P5;-7.116798333;112.658785
2023-07-19T22:44:03;12;P5;-7.116301667;112.6587967
2023-07-19T22:44:15;12;P5;-7.115693333;112.6588
2023-07-19T22:44:25;12;P5;-7.115123333;112.6587983
2023-07-19T22:44:33;12;P5;-7.114616667;112.6587933
2023-07-19T22:44:44;12;P5;-7.114051667;112.6587933
2023-07-19T22:44:55;12;P5;-7.113373333;112.6587733
2023-07-19T22:45:03;12;P5;-7.112925;112.6587667
2023-07-19T22:45:15;12;P5;-7.112266667;112.6587733
2023-07-19T22:45:25;12.1;P5;-7.11177;112.6587783
2023-07-19T22:45:33;12.1;P5;-7.111261667;112.658775
2023-07-19T22:45:44;12.1;P5;-7.110705;112.6587517
2023-07-19T22:45:55;12.2;P5;-7.11008;112.6587333
2023-07-19T22:46:03;12.4;P5;-7.109558333;112.6587267
2023-07-19T22:46:15;12.6;P5;-7.108913333;112.65874
2023-07-19T22:46:24;12.7;P5;-7.108376667;112.658745
2023-07-19T22:46:33;12.8;P5;-7.10778;112.6587483
2023-07-19T22:46:44;12.9;P5;-7.107123333;112.6587467
2023-07-19T22:46:55;13;P5;-7.106448333;112.658735
2023-07-19T22:47:03;13.1;P5;-7.105963333;112.6587333
2023-07-19T22:47:14;13.2;P5;-7.105353333;112.6587267
2023-07-19T22:47:24;13.2;P5;-7.10474;112.6587267
2023-07-19T22:47:33;13.3;P5;-7.104113333;112.6587333
2023-07-19T22:47:44;13.4;P5;-7.103485;112.6587333
2023-07-19T22:47:54;13.5;P5;-7.102863333;112.658735
2023-07-19T22:48:03;13.6;P5;-7.102305;112.6587333
2023-07-19T22:48:14;13.6;P5;-7.101606667;112.6587417
2023-07-19T22:48:24;13.7;P5;-7.100893333;112.65875
2023-07-19T22:48:34;13.7;P5;-7.100306667;112.6587467
2023-07-19T22:48:44;13.8;P5;-7.099573333;112.6587467
2023-07-19T22:48:54;13.8;P5;-7.09893;112.65874
2023-07-19T22:49:05;13.9;P5;-7.098286667;112.658725
2023-07-19T22:49:14;13.9;P5;-7.097706667;112.6587083
2023-07-19T22:49:24;14;P5;-7.097061667;112.6586933
2023-07-19T22:49:30;14;P5;-7.096666667;112.6586867
2023-07-19T22:49:36;14;P5;-7.096271667;112.658685
2023-07-19T22:49:42;14.1;P5;-7.095885;112.6586867
2023-07-19T22:49:48;14.1;P5;-7.09543;112.65869
2023-07-19T22:49:54;14.1;P5;-7.095035;112.6586833
2023-07-19T22:49:59;14.1;P5;-7.094706667;112.658675
2023-07-19T22:50:05;14.1;P5;-7.094311667;112.65867
2023-07-19T22:50:12;14.2;P5;-7.093846667;112.6586783
2023-07-19T22:50:17;14.2;P5;-7.093515;112.6586783
2023-07-19T22:50:24;14.2;P5;-7.093115;112.658675
2023-07-19T22:50:42;14.3;P5;-7.091918333;112.6586533
2023-07-19T22:50:54;14.3;P5;-7.091105;112.6586333
2023-07-19T22:51:06;14.3;P5;-7.090298333;112.6586183
2023-07-19T22:51:17;14.3;P5;-7.08956;112.6585917
2023-07-19T22:51:24;14.3;P5;-7.089095;112.6585867
2023-07-19T22:51:30;14.4;P5;-7.088626667;112.658585
2023-07-19T22:51:36;14.4;P5;-7.088235;112.6585783
2023-07-19T22:51:42;14.4;P5;-7.087843333;112.6585733
2023-07-19T22:51:48;14.4;P5;-7.087446667;112.6585767
2023-07-19T22:51:54;14.4;P5;-7.087048333;112.6585783
2023-07-19T22:51:59;14.4;P5;-7.08671;112.65858
2023-07-19T22:52:06;14.4;P5;-7.086231667;112.658585
2023-07-19T22:52:12;14.4;P5;-7.085816667;112.6585933
2023-07-19T22:52:17;14.4;P5;-7.08548;112.6585967
2023-07-19T22:52:24;14.4;P5;-7.085085;112.6586
2023-07-19T22:52:30;14.4;P5;-7.084691667;112.6586033
2023-07-19T22:52:36;14.4;P5;-7.084231667;112.6585967
2023-07-19T22:52:42;14.5;P5;-7.083896667;112.6585933
2023-07-19T22:52:48;14.4;P5;-7.08349;112.6585867
2023-07-19T22:52:54;14.4;P5;-7.083075;112.6585817
2023-07-19T22:52:59;14.4;P5;-7.082731667;112.65858
2023-07-19T22:53:06;14.5;P5;-7.082265;112.6585817
2023-07-19T22:53:12;14.5;P5;-7.081796667;112.6585733
2023-07-19T22:53:17;14.5;P5;-7.081468333;112.658565
2023-07-19T22:53:24;14.5;P5;-7.081;112.658555
2023-07-19T22:53:30;14.5;P5;-7.08059;112.6585383
2023-07-19T22:53:36;14.4;P5;-7.080188333;112.6585183
2023-07-19T22:53:42;14.4;P5;-7.079865;112.6585067
2023-07-19T22:53:48;14.4;P5;-7.07947;112.658495
2023-07-19T22:53:54;14.4;P5;-7.07907;112.6584867
2023-07-19T22:53:59;14.4;P5;-7.078668333;112.6584833
2023-07-19T22:54:06;14.5;P5;-7.07826;112.6585067
2023-07-19T22:54:12;14.5;P5;-7.077781667;112.6585433
2023-07-19T22:54:17;14.5;P5;-7.077441667;112.6585667
2023-07-19T22:54:24;14.5;P5;-7.07703;112.6585883
2023-07-19T22:54:30;14.5;P5;-7.076623333;112.6586067
2023-07-19T22:54:36;14.5;P5;-7.07616;112.6586483
2023-07-19T22:54:41;14.5;P5;-7.075825;112.65869
2023-07-19T22:54:47;14.5;P5;-7.07549;112.6587367
2023-07-19T22:54:54;14.5;P5;-7.074948333;112.658805
2023-07-19T22:54:59;14.5;P5;-7.074615;112.6588583
2023-07-19T22:55:06;14.5;P5;-7.074151667;112.6589383
2023-07-19T22:55:12;14.5;P5;-7.073753333;112.6589933
2023-07-19T22:55:17;14.5;P5;-7.07342;112.65906
2023-07-19T22:55:24;14.5;P5;-7.072956667;112.6591583
2023-07-19T22:55:30;14.5;P5;-7.072561667;112.65924
2023-07-19T22:55:36;14.5;P5;-7.072171667;112.6593283
2023-07-19T22:55:42;14.5;P5;-7.071845;112.659405
2023-07-19T22:55:47;14.5;P5;-7.071453333;112.6595083
2023-07-19T22:55:54;14.5;P5;-7.071065;112.6596133
2023-07-19T22:55:59;14.5;P5;-7.07068;112.6597133
2023-07-19T22:56:06;14.6;P5;-7.070295;112.659815
2023-07-19T22:56:12;14.6;P5;-7.069831667;112.65993
2023-07-19T22:56:17;14.6;P5;-7.069498333;112.6600183
2023-07-19T22:56:24;14.6;P5;-7.069101667;112.66013
2023-07-19T22:56:30;14.6;P5;-7.0687;112.6602383
2023-07-19T22:56:42;14.6;P5;-7.067841667;112.660475
2023-07-19T22:56:47;14.6;P5;-7.067505;112.6605683
2023-07-19T22:56:54;14.6;P5;-7.067036667;112.6606933
2023-07-19T22:56:59;14.6;P5;-7.066705;112.6607833
2023-07-19T22:57:06;14.6;P5;-7.066241667;112.6609017
2023-07-19T22:57:12;14.6;P5;-7.065913333;112.660985
2023-07-19T22:57:24;14.6;P5;-7.06513;112.66119
2023-07-19T22:57:36;14.6;P5;-7.064283333;112.6614167
2023-07-19T22:57:42;14.7;P5;-7.063901667;112.661525
2023-07-19T22:57:47;14.6;P5;-7.063578333;112.6616033
2023-07-19T22:57:54;14.6;P5;-7.063186667;112.66169
2023-07-19T22:57:59;14.6;P5;-7.062853333;112.6617617
2023-07-19T22:58:06;14.6;P5;-7.062386667;112.6618633
2023-07-19T22:58:12;14.6;P5;-7.061993333;112.661945
2023-07-19T22:58:17;14.6;P5;-7.061603333;112.6620217
2023-07-19T22:58:23;14.6;P5;-7.061208333;112.6620983
2023-07-19T22:58:29;14.6;P5;-7.060813333;112.66217
2023-07-19T22:58:36;14.6;P5;-7.060355;112.6622617
2023-07-19T22:58:42;14.6;P5;-7.059963333;112.6623383
2023-07-19T22:58:47;14.6;P5;-7.059631667;112.6624033
2023-07-19T22:58:54;14.6;P5;-7.059233333;112.6624833
2023-07-19T22:58:59;14.6;P5;-7.05883;112.662565
2023-07-19T22:59:06;14.6;P5;-7.058423333;112.6626467
2023-07-19T22:59:12;14.6;P5;-7.058013333;112.6627317
2023-07-19T22:59:18;14.6;P5;-7.057603333;112.66282
2023-07-19T22:59:23;14.6;P5;-7.05719;112.6629167
2023-07-19T22:59:42;14.6;P5;-7.055988333;112.6631517
2023-07-19T22:59:47;14.6;P5;-7.055655;112.663225
2023-07-19T22:59:54;14.6;P5;-7.055188333;112.66333
2023-07-19T22:59:59;14.6;P5;-7.054861667;112.663395
2023-07-19T23:00:06;14.6;P5;-7.05433;112.6634967
2023-07-19T23:00:12;14.6;P5;-7.053923333;112.6635783
2023-07-19T23:00:18;14.6;P5;-7.053513333;112.6636733
2023-07-19T23:00:23;14.6;P5;-7.053175;112.6637567
2023-07-19T23:00:29;14.6;P5;-7.052776667;112.66384
2023-07-19T23:00:36;14.7;P5;-7.052315;112.663935
2023-07-19T23:00:42;14.7;P5;-7.05192;112.664015
2023-07-19T23:00:48;14.7;P5;-7.051525;112.6640967
2023-07-19T23:00:54;14.7;P5;-7.05119;112.66416
2023-07-19T23:00:59;14.6;P5;-7.050786667;112.664225
2023-07-19T23:01:06;14.6;P5;-7.05039;112.664295
2023-07-19T23:01:12;14.6;P5;-7.04999;112.6643767
2023-07-19T23:01:18;14.6;P5;-7.049591667;112.6644383
2023-07-19T23:01:23;14.6;P5;-7.049255;112.66449
2023-07-19T23:01:42;14.7;P5;-7.047895;112.6647183
2023-07-19T23:01:48;14.7;P5;-7.047486667;112.664785
2023-07-19T23:01:59;14.7;P5;-7.046743333;112.6649067
2023-07-19T23:02:18;14.7;P5;-7.045538333;112.6651183
2023-07-19T23:02:23;14.7;P5;-7.045133333;112.6651917
2023-07-19T23:02:29;14.7;P5;-7.044725;112.66526
2023-07-19T23:02:36;14.7;P5;-7.044253333;112.6653433
2023-07-19T23:02:42;14.7;P5;-7.04385;112.665405
2023-07-19T23:02:48;14.7;P5;-7.043515;112.6654683
2023-07-19T23:03:00;14.7;P5;-7.042701667;112.6656517
2023-07-19T23:03:06;14.7;P5;-7.042291667;112.6657517
2023-07-19T23:03:12;14.6;P5;-7.041893333;112.6658483
2023-07-19T23:03:23;14.6;P5;-7.041103333;112.6660583
2023-07-19T23:03:42;14.8;P5;-7.039846667;112.6663883
2023-07-19T23:03:48;14.8;P5;-7.039445;112.6664883
2023-07-19T23:03:54;14.8;P5;-7.039041667;112.666595
2023-07-19T23:04:00;14.8;P5;-7.038706667;112.6666817
2023-07-19T23:04:06;14.9;P5;-7.038305;112.66679
2023-07-19T23:04:12;14.9;P5;-7.03791;112.6668967
2023-07-19T23:04:18;14.9;P5;-7.037511667;112.667005
2023-07-19T23:04:23;14.9;P5;-7.03711;112.6671117
2023-07-19T23:04:29;14.9;P5;-7.036708333;112.6672033
2023-07-19T23:04:42;14.9;P5;-7.035911667;112.66742
2023-07-19T23:04:48;14.9;P5;-7.035513333;112.6675233
2023-07-19T23:04:53;14.9;P5;-7.035185;112.6676167
2023-07-19T23:05:00;14.9;P5;-7.03474;112.667755
2023-07-19T23:05:06;14.9;P5;-7.034283333;112.6679133
2023-07-19T23:05:12;14.9;P5;-7.033895;112.6680367
2023-07-19T23:05:18;14.9;P5;-7.033503333;112.6681683
2023-07-19T23:05:23;14.9;P5;-7.033173333;112.6682917
2023-07-19T23:05:29;14.9;P5;-7.03277;112.668445
2023-07-19T23:05:35;15;P5;-7.032365;112.668605
2023-07-19T23:05:42;15;P5;-7.031906667;112.6687683
2023-07-19T23:05:48;15;P5;-7.03151;112.6689083
2023-07-19T23:05:53;15;P5;-7.03118;112.6690283
2023-07-19T23:06:00;14.9;P5;-7.030783333;112.6691667
2023-07-19T23:06:06;14.9;P5;-7.030391667;112.66931
2023-07-19T23:06:12;14.9;P5;-7.03;112.669455
2023-07-19T23:06:18;14.9;P5;-7.029606667;112.66958
2023-07-19T23:06:23;14.9;P5;-7.029218333;112.6697317
2023-07-19T23:06:35;14.9;P5;-7.028508333;112.670035
2023-07-19T23:06:42;14.9;P5;-7.027993333;112.67026
2023-07-19T23:06:48;14.9;P5;-7.027611667;112.6704167
2023-07-19T23:06:53;14.9;P5;-7.027296667;112.6705417
2023-07-19T23:07:00;14.9;P5;-7.026851667;112.6707383
2023-07-19T23:07:06;14.9;P5;-7.026466667;112.67089
2023-07-19T23:07:12;14.9;P5;-7.026081667;112.6710433
2023-07-19T23:07:18;14.9;P5;-7.025701667;112.6712117
2023-07-19T23:07:23;14.9;P5;-7.025386667;112.6713417
2023-07-19T23:07:29;14.9;P5;-7.025003333;112.671495
2023-07-19T23:07:35;14.9;P5;-7.024616667;112.6716517
2023-07-19T23:07:42;14.9;P5;-7.024176667;112.671855
2023-07-19T23:07:47;14.9;P5;-7.023861667;112.6720017
2023-07-19T23:07:53;14.9;P5;-7.023481667;112.672175
2023-07-19T23:08:00;14.9;P5;-7.023048333;112.6723783
2023-07-19T23:08:06;14.8;P5;-7.02273;112.672515
2023-07-19T23:08:12;14.8;P5;-7.02235;112.672685
2023-07-19T23:08:18;14.8;P5;-7.021918333;112.6728817
2023-07-19T23:08:24;14.8;P5;-7.021538333;112.673055
2023-07-19T23:08:35;14.8;P5;-7.020855;112.67337
2023-07-19T23:08:42;14.8;P5;-7.020423333;112.6735633
2023-07-19T23:08:47;14.8;P5;-7.020115;112.6737
2023-07-19T23:08:53;14.8;P5;-7.019748333;112.6738633
2023-07-19T23:09:06;14.8;P5;-7.018936667;112.6742433
2023-07-19T23:09:12;14.8;P5;-7.018625;112.6743967
2023-07-19T23:09:18;14.8;P5;-7.018248333;112.67458
2023-07-19T23:09:24;14.7;P5;-7.017875;112.6747667
2023-07-19T23:09:30;14.7;P5;-7.017505;112.6749517
2023-07-19T23:09:35;14.7;P5;-7.017131667;112.6751317
2023-07-19T23:09:42;14.7;P5;-7.016756667;112.67531
2023-07-19T23:09:47;14.7;P5;-7.016376667;112.6754967
2023-07-19T23:09:53;14.7;P5;-7.01606;112.67565
2023-07-19T23:10:06;14.7;P5;-7.015183333;112.6760567
2023-07-19T23:10:12;14.7;P5;-7.014875;112.6761983
2023-07-19T23:10:18;14.7;P5;-7.014448333;112.676395
2023-07-19T23:10:24;14.7;P5;-7.01408;112.676545
2023-07-19T23:10:30;14.6;P5;-7.013701667;112.6766983
2023-07-19T23:10:41;14.6;P5;-7.013028333;112.6770233
2023-07-19T23:10:47;14.6;P5;-7.01267;112.6772217
2023-07-19T23:10:53;14.6;P5;-7.01231;112.6774233
2023-07-19T23:11:06;14.6;P5;-7.011603333;112.677825
2023-07-19T23:11:12;14.6;P5;-7.011246667;112.6780183
2023-07-19T23:11:18;14.6;P5;-7.010891667;112.67822
2023-07-19T23:11:24;14.6;P5;-7.010535;112.6784317
2023-07-19T23:11:30;14.6;P5;-7.010176667;112.6786367
2023-07-19T23:11:35;14.6;P5;-7.009878333;112.67881
2023-07-19T23:11:41;14.6;P5;-7.009458333;112.6790417
2023-07-19T23:11:47;14.6;P5;-7.009113333;112.679235
2023-07-19T23:11:54;14.6;P5;-7.008713333;112.679465
2023-07-19T23:12:00;14.6;P5;-7.008378333;112.6796833
2023-07-19T23:12:05;14.6;P5;-7.0081;112.6798683
2023-07-19T23:12:11;14.6;P5;-7.00776;112.6800817
2023-07-19T23:12:18;14.6;P5;-7.007415;112.6802917
2023-07-19T23:12:24;14.5;P5;-7.00702;112.6805433
2023-07-19T23:12:30;14.5;P5;-7.006743333;112.6807267
2023-07-19T23:12:35;14.6;P5;-7.006411667;112.6809567
2023-07-19T23:12:41;14.6;P5;-7.006073333;112.6811833
2023-07-19T23:12:47;14.6;P5;-7.00574;112.68142
2023-07-19T23:12:54;14.6;P5;-7.00535;112.6817
2023-07-19T23:12:59;14.6;P5;-7.005073333;112.6819
2023-07-19T23:13:05;14.6;P5;-7.004793333;112.6820983
2023-07-19T23:13:11;14.6;P5;-7.0044;112.6823767
2023-07-19T23:13:18;14.6;P5;-7.004061667;112.6826117
2023-07-19T23:13:24;14.6;P5;-7.003671667;112.682885
2023-07-19T23:13:30;14.6;P5;-7.003335;112.6831117
2023-07-19T23:13:36;14.6;P5;-7.003003333;112.683345
2023-07-19T23:13:41;14.6;P5;-7.002726667;112.6835383
2023-07-19T23:13:47;14.6;P5;-7.002395;112.683765
2023-07-19T23:13:54;14.6;P5;-7.001998333;112.6840283
2023-07-19T23:13:59;14.6;P5;-7.001716667;112.6842067
2023-07-19T23:14:05;14.6;P5;-7.001378333;112.684425
2023-07-19T23:14:12;14.5;P5;-7.000981667;112.684695
2023-07-19T23:14:17;14.5;P5;-7.000701667;112.684885
2023-07-19T23:14:24;14.5;P5;-7.000316667;112.6851517
2023-07-19T23:14:30;14.5;P5;-6.999983333;112.68538
2023-07-19T23:14:36;14.5;P5;-6.999705;112.6855683
2023-07-19T23:14:41;14.5;P5;-6.999375;112.6857983
2023-07-19T23:14:47;14.5;P5;-6.999041667;112.68603
2023-07-19T23:14:54;14.5;P5;-6.998703333;112.6862683
2023-07-19T23:14:59;14.5;P5;-6.998425;112.68647
2023-07-19T23:15:05;14.5;P5;-6.998088333;112.68671
2023-07-19T23:15:12;14.4;P5;-6.997641667;112.687015
2023-07-19T23:15:17;14.4;P5;-6.997375;112.68721
2023-07-19T23:15:24;14.3;P5;-6.996995;112.687475
2023-07-19T23:15:30;14.3;P5;-6.996663333;112.6876983
2023-07-19T23:15:36;14.2;P5;-6.99639;112.6878867
2023-07-19T23:15:41;14.2;P5;-6.996075;112.6881083
2023-07-19T23:15:47;14.2;P5;-6.995758333;112.6883367
2023-07-19T23:15:54;14.1;P5;-6.995388333;112.6886067
2023-07-19T23:15:59;14.1;P5;-6.995118333;112.6887933
2023-07-19T23:16:05;14;P5;-6.99479;112.68901
2023-07-19T23:16:17;13.9;P5;-6.994143333;112.68943
2023-07-19T23:16:30;13.8;P5;-6.993516667;112.6898383
2023-07-19T23:16:36;13.7;P5;-6.993208333;112.6900517
2023-07-19T23:16:47;13.6;P5;-6.992605;112.6905333
2023-07-19T23:16:54;13.6;P5;-6.992245;112.6908083
2023-07-19T23:16:59;13.5;P5;-6.99199;112.691015
2023-07-19T23:17:06;13.5;P5;-6.991638333;112.6912867
2023-07-19T23:17:12;13.4;P5;-6.991346667;112.6915133
2023-07-19T23:17:17;13.4;P5;-6.99111;112.6917067
2023-07-19T23:17:24;13.4;P5;-6.990776667;112.6919667
2023-07-19T23:17:30;13.3;P5;-6.990485;112.6921867
2023-07-19T23:17:36;13.3;P5;-6.990241667;112.6923783
2023-07-19T23:17:42;13.3;P5;-6.989903333;112.69263
2023-07-19T23:17:47;13.2;P5;-6.989665;112.69281
2023-07-19T23:17:54;13.2;P5;-6.989326667;112.6930717
2023-07-19T23:17:59;13.2;P5;-6.98908;112.6932583
2023-07-19T23:18:06;13.1;P5;-6.98879;112.693485
2023-07-19T23:18:12;13.1;P5;-6.988503333;112.693715
2023-07-19T23:18:23;13;P5;-6.987926667;112.6941567
2023-07-19T23:18:30;13;P5;-6.987591667;112.6944017
2023-07-19T23:18:36;13;P5;-6.987311667;112.6946167
2023-07-19T23:18:42;13;P5;-6.987028333;112.694835
2023-07-19T23:18:47;12.9;P5;-6.986795;112.6950183
2023-07-19T23:18:54;12.9;P5;-6.986466667;112.69528
2023-07-19T23:18:59;12.9;P5;-6.986233333;112.695465
2023-07-19T23:19:06;12.9;P5;-6.985901667;112.6957217
2023-07-19T23:19:12;12.8;P5;-6.985618333;112.695945
2023-07-19T23:19:18;12.8;P5;-6.985331667;112.6961683
2023-07-19T23:19:23;12.8;P5;-6.985091667;112.6963533
2023-07-19T23:19:28;12.8;P5;-6.984856667;112.696535
2023-07-19T23:19:35;12.7;P5;-6.984526667;112.6967933
2023-07-19T23:19:42;12.7;P5;-6.984245;112.6970033
2023-07-19T23:19:47;12.7;P5;-6.983966667;112.6972183
2023-07-19T23:19:54;12.7;P5;-6.98369;112.6974333
2023-07-19T23:19:59;12.7;P5;-6.983463333;112.697615
2023-07-19T23:20:06;12.6;P5;-6.983105;112.6979
2023-07-19T23:20:12;12.6;P5;-6.982833333;112.6981133
2023-07-19T23:20:18;12.6;P5;-6.982556667;112.698325
2023-07-19T23:20:28;12.6;P5;-6.982086667;112.69869
2023-07-19T23:20:37;12.6;P5;-6.981671667;112.6990483
2023-07-19T23:20:49;12.5;P5;-6.981153333;112.6994433
2023-07-19T23:20:57;12.5;P5;-6.980723333;112.6997483
2023-07-19T23:21:07;12.4;P5;-6.980253333;112.7000883
2023-07-19T23:21:28;12.4;P5;-6.97927;112.7007733
2023-07-19T23:21:37;12.4;P5;-6.97889;112.7010267
2023-07-19T23:21:49;12.4;P5;-6.978275;112.701445
2023-07-19T23:21:57;12.4;P5;-6.977896667;112.701715
2023-07-19T23:22:28;12.4;P5;-6.976453333;112.7027017
2023-07-19T23:22:37;12.4;P5;-6.976023333;112.7030017
2023-07-19T23:22:49;12.3;P5;-6.975501667;112.70337
2023-07-19T23:22:57;12.3;P5;-6.975073333;112.7036683
2023-07-19T23:23:18;12.3;P5;-6.974121667;112.704325
2023-07-19T23:23:28;12.2;P5;-6.973571667;112.7046383
2023-07-19T23:23:37;12.2;P5;-6.97313;112.7048833
2023-07-19T23:23:49;12.2;P5;-6.972543333;112.705215
2023-07-19T23:23:57;12.2;P5;-6.97215;112.7054283
2023-07-19T23:24:07;12.2;P5;-6.971663333;112.7056917
2023-07-19T23:24:18;12.2;P5;-6.971118333;112.706
2023-07-19T23:24:28;12.2;P5;-6.970625;112.7063017
2023-07-19T23:24:39;12.2;P5;-6.970123333;112.7065917
2023-07-19T23:24:49;12.2;P5;-6.96961;112.7068733
2023-07-19T23:24:57;12.2;P5;-6.969163333;112.7071217
2023-07-19T23:25:07;12.2;P5;-6.96872;112.7073783
2023-07-19T23:25:18;12.3;P5;-6.968136667;112.70773
2023-07-19T23:25:28;12.2;P5;-6.967638333;112.7080117
2023-07-19T23:25:39;12.1;P5;-6.967073333;112.7083017
2023-07-19T23:25:49;12.1;P5;-6.966616667;112.7085083
2023-07-19T23:25:57;12.1;P5;-6.966173333;112.7087267
2023-07-19T23:26:09;12;P5;-6.965615;112.708975
2023-07-19T23:26:19;11.9;P5;-6.965098333;112.70916
2023-07-19T23:26:28;11.9;P5;-6.964585;112.70936
2023-07-19T23:26:39;11.9;P5;-6.964063333;112.7095617
2023-07-19T23:26:57;11.9;P5;-6.963068333;112.70987
2023-07-19T23:27:09;11.9;P5;-6.962433333;112.7100483
2023-07-19T23:27:19;11.9;P5;-6.961893333;112.71021
2023-07-19T23:27:29;11.9;P5;-6.961406667;112.71035
2023-07-19T23:27:39;11.9;P5;-6.960811667;112.7105217
2023-07-19T23:27:49;12;P5;-6.960331667;112.71067
2023-07-19T23:27:57;12;P5;-6.959851667;112.71081
2023-07-19T23:28:09;12;P5;-6.959266667;112.71098
2023-07-19T23:28:19;12;P5;-6.958736667;112.718333
2023-07-19T23:28:29;12;P5;-6.958146667;112.7113067
2023-07-19T23:28:49;12;P5;-6.957073333;112.7116217
2023-07-19T23:28:59;12.1;P5;-6.956598333;112.711775
2023-07-19T23:29:09;12.1;P5;-6.956066667;112.7119583
2023-07-19T23:29:19;12.1;P5;-6.955478333;112.71217
2023-07-19T23:29:29;12.1;P5;-6.954993333;112.712335
2023-07-19T23:29:39;12.2;P5;-6.954445;112.7125067
2023-07-19T23:29:49;12.4;P5;-6.953901667;112.71268
2023-07-19T23:29:59;12.5;P5;-6.953348333;112.71287
2023-07-19T23:30:09;12.6;P5;-6.95279;112.7130533
2023-07-19T23:30:19;12.7;P5;-6.95217;112.7132583
2023-07-19T23:30:29;12.9;P5;-6.951596667;112.7134483
2023-07-19T23:30:39;13;P5;-6.951016667;112.7136433
2023-07-19T23:30:49;13.1;P5;-6.9505;112.7138083
2023-07-19T23:30:59;13.2;P5;-6.949915;112.714
2023-07-19T23:31:19;13.3;P5;-6.948696667;112.7144067
2023-07-19T23:31:29;13.4;P5;-6.948158333;112.714585
2023-07-19T23:31:39;13.5;P5;-6.94756;112.71479
2023-07-19T23:31:59;13.6;P5;-6.94629;112.715225
2023-07-19T23:32:19;13.7;P5;-6.945091667;112.715625
2023-07-19T23:32:29;13.8;P5;-6.944533333;112.71581
2023-07-19T23:32:59;13.9;P5;-6.942698333;112.7164367
2023-07-19T23:33:09;14;P5;-6.942091667;112.7166483
2023-07-19T23:33:14;14;P5;-6.941725;112.716775
2023-07-19T23:33:19;14;P5;-6.94148;112.716855
2023-07-19T23:33:27;14;P5;-6.940983333;112.717015
2023-07-19T23:33:32;14.1;P5;-6.94067;112.7171233
2023-07-19T23:33:38;14.1;P5;-6.940238333;112.7172817
2023-07-19T23:33:44;14.1;P5;-6.93986;112.7174183
2023-07-19T23:33:50;14.1;P5;-6.939483333;112.71755
2023-07-19T23:33:56;14.2;P5;-6.939103333;112.7176767
2023-07-19T23:34:02;14.2;P5;-6.938725;112.7178017
2023-07-19T23:34:14;14.2;P5;-6.937961667;112.7180567
2023-07-19T23:34:27;14.3;P5;-6.9372;112.71832
2023-07-19T23:34:32;14.3;P5;-6.936818333;112.71845
2023-07-19T23:34:38;14.3;P5;-6.936438333;112.718585
2023-07-19T23:34:44;14.3;P5;-6.93606;112.7187217
2023-07-19T23:34:50;14.3;P5;-6.93569;112.7188483
2023-07-19T23:34:56;14.3;P5;-6.93532;112.7189783
2023-07-19T23:35:02;14.3;P5;-6.934945;112.7191017
2023-07-19T23:35:09;14.4;P5;-6.93457;112.7192283
2023-07-19T23:35:14;14.4;P5;-6.934133333;112.7193867
2023-07-19T23:35:27;14.4;P5;-6.933381667;112.7196667
2023-07-19T23:35:32;14.4;P5;-6.933061667;112.71978
2023-07-19T23:35:38;14.4;P5;-6.932685;112.719925
2023-07-19T23:35:44;14.4;P5;-6.932298333;112.7200583
2023-07-19T23:35:51;14.5;P5;-6.931921667;112.7201917
2023-07-19T23:35:57;14.5;P5;-6.93155;112.7203283
2023-07-19T23:36:03;14.5;P5;-6.931175;112.720465
2023-07-19T23:36:09;14.5;P5;-6.930793333;112.7205933
2023-07-19T23:36:15;14.5;P5;-6.930415;112.72072
2023-07-19T23:36:27;14.6;P5;-6.929633333;112.72097
2023-07-19T23:36:32;14.6;P5;-6.929303333;112.7210767
2023-07-19T23:36:39;14.6;P5;-6.928855;112.721235
2023-07-19T23:36:44;14.6;P5;-6.928466667;112.7213683
2023-07-19T23:36:51;14.6;P5;-6.928078333;112.7215017
2023-07-19T23:36:57;14.6;P5;-6.927636667;112.7216517
2023-07-19T23:37:03;14.7;P5;-6.927256667;112.7217867
2023-07-19T23:37:09;14.7;P5;-6.926868333;112.7219267
2023-07-19T23:37:15;14.7;P5;-6.926545;112.7220383
2023-07-19T23:37:21;14.7;P5;-6.926085;112.7221917
2023-07-19T23:37:27;14.7;P5;-6.92569;112.72232
2023-07-19T23:37:32;14.8;P5;-6.925363333;112.7224317
2023-07-19T23:37:39;14.8;P5;-6.924971667;112.722565
2023-07-19T23:37:44;14.8;P5;-6.924581667;112.7226967
