timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];STATE;GERAKAN
2023-09-03T19:40:41;-7.185313333;112.6860117;0;-1;305;129.5;P2;
2023-09-03T19:43:39;-7.1853;112.68601;0;-1;305;129.5;P2;
2023-09-03T19:46:42;-7.185313333;112.6860517;0;-1;305;129.5;P2;
2023-09-03T19:49:39;-7.185318333;112.6860433;0;-1;305;129.5;P2;
2023-09-03T19:52:42;-7.185326667;112.6860633;0;-1;305;129.5;P2;
2023-09-03T19:55:38;-7.185321667;112.6860417;0;-1;305;129.5;P2;
2023-09-03T19:58:40;-7.185328333;112.6860533;0;-1;306;129.5;P2;
2023-09-03T20:01:38;-7.18532;112.6860433;0;-1;306;129.5;P2;
2023-09-03T20:04:41;-7.185318333;112.6859983;0;-1;306;129.5;P2;
2023-09-03T20:07:37;-7.18533;112.6860283;0;-1;306;129.5;P2;
2023-09-03T20:10:40;-7.185326667;112.6860033;0;-1;306;129.5;P2;
2023-09-03T20:13:40;-7.185311667;112.6859933;0;-1;306;129.5;P2;
2023-09-03T20:16:41;-7.185318333;112.6860217;0;-1;306;129.5;P2;
2023-09-03T20:19:40;-7.18533;112.686025;0;-1;306;129.5;P2;
2023-09-03T20:22:39;-7.185335;112.6860267;0;-1;306;129.5;P2;
2023-09-03T20:25:41;-7.185335;112.6860333;0;-1;306;129.5;P2;
2023-09-03T20:28:35;-7.18532;112.6860383;0;-1;305;129.5;P2;
2023-09-03T20:31:42;-7.185311667;112.6860217;0;-1;305;129.5;P2;
2023-09-03T20:34:37;-7.185336667;112.68606;0;-1;305;129.5;P2;
2023-09-03T20:37:41;-7.185323333;112.686025;0;-1;305;129.5;P2;
2023-09-03T20:40:37;-7.185321667;112.6860283;0;-1;305;129.5;P2;
2023-09-03T20:43:41;-7.185318333;112.686025;0;-1;305;129.5;P2;
2023-09-03T20:46:38;-7.185335;112.6860283;0;-1;305;129.5;P2;
2023-09-03T20:49:42;-7.185323333;112.6860283;0;-1;305;129.5;P2;
2023-09-03T20:52:38;-7.185328333;112.686045;0;-1;305;129.5;P2;
2023-09-03T20:55:41;-7.185336667;112.6860383;0;-1;306;129.5;P2;
2023-09-03T20:58:38;-7.185323333;112.686015;0;-1;306;129.5;P2;
2023-09-03T21:01:39;-7.185353333;112.6860583;0;-1;306;129.5;P2;
2023-09-03T21:04:39;-7.185325;112.686045;0;-1;306;129.5;P2;
2023-09-03T21:07:39;-7.185341667;112.6860467;0;-1;306;129.5;P2;
2023-09-03T21:10:39;-7.185335;112.6860467;0;-1;306;129.5;P2;
2023-09-03T21:13:39;-7.185326667;112.6860283;0;-1;306;129.5;P2;
2023-09-03T21:16:37;-7.18533;112.6860333;0;-1;306;129.5;P2;
2023-09-03T21:19:41;-7.18533;112.6860283;0;-1;305;129.5;P2;
2023-09-03T21:22:37;-7.185308333;112.6860083;0;-1;305;129.5;P2;
2023-09-03T21:31:40;-7.185333333;112.68604;0;-1;305;129.5;P2;
2023-09-03T21:34:40;-7.185333333;112.6860433;0;-1;305;129.5;P2;
2023-09-03T21:37:38;-7.185336667;112.6860467;0;-1;305;129.5;P2;
2023-09-03T21:40:42;-7.185336667;112.6860467;0;-1;305;129.5;P2;
2023-09-03T21:43:38;-7.185331667;112.6860283;0;-1;305;129.5;P2;
2023-09-03T21:46:35;-7.18532;112.68603;0;-1;305;129.5;P2;
2023-09-03T21:49:37;-7.185323333;112.6860367;0;-1;306;129.5;P2;
2023-09-03T21:52:39;-7.185328333;112.6860317;0;-1;306;129.5;P2;
2023-09-03T21:55:35;-7.185331667;112.6860183;0;-1;306;129.5;P2;
2023-09-03T21:58:37;-7.185313333;112.6860383;0;-1;306;129.5;P2;
2023-09-03T22:01:36;-7.185335;112.6860283;0;-1;306;129.5;P2;
2023-09-03T22:04:41;-7.185318333;112.6860283;0;-1;306;129.5;P2;
2023-09-03T22:07:39;-7.185328333;112.686035;0;-1;306;129.5;P2;
2023-09-03T22:10:36;-7.185331667;112.6860367;0;-1;306;129.5;P2;
2023-09-03T22:13:40;-7.185296667;112.6860283;0;-1;305;129.5;P2;
2023-09-03T22:16:41;-7.18533;112.6860383;0;-1;305;129.5;P2;
2023-09-03T22:19:40;-7.185311667;112.68604;0;-1;305;129.5;P2;
2023-09-03T22:22:40;-7.185305;112.6860317;0;-1;305;129.5;P2;
2023-09-03T22:25:39;-7.185323333;112.6860267;0;-1;305;129.5;P2;
2023-09-03T22:28:38;-7.185328333;112.6860467;0;-1;305;129.5;P2;
2023-09-03T22:31:38;-7.185313333;112.686015;0;-1;305;129.5;P2;
2023-09-03T22:34:38;-7.185343333;112.6860317;0;-1;305;129.5;P2;
2023-09-03T22:37:41;-7.185323333;112.6860467;0;-1;305;129.5;P2;
2023-09-03T22:40:37;-7.185318333;112.6860383;0;-1;305;129.5;P2;
2023-09-03T22:43:40;-7.185338333;112.686035;0;-1;305;129.5;P2;
2023-09-03T22:46:36;-7.185311667;112.686015;0;-1;305;129.5;P2;
2023-09-03T22:49:38;-7.185316667;112.6860133;0;-1;305;129.5;P2;
2023-09-03T22:52:40;-7.185293333;112.6860033;0;-1;306;129.5;P2;
2023-09-03T22:55:39;-7.185298333;112.6860517;0;-1;306;129.5;P2;
2023-09-03T22:58:41;-7.185336667;112.6860333;0;-1;306;129.5;P2;
2023-09-03T23:01:38;-7.185313333;112.6859983;0;-1;306;129.5;P2;
2023-09-03T23:04:42;-7.185311667;112.68603;0;-1;306;129.5;P2;
2023-09-03T23:07:41;-7.185286667;112.6859167;0;-1;306;129.5;P2;
2023-09-03T23:10:42;-7.185311667;112.685995;0;-1;306;129.5;P2;
2023-09-03T23:13:36;-7.185316667;112.68598;0;-1;305;129.5;P2;
2023-09-03T23:19:36;-7.18533;112.6860217;0;-1;305;129.5;P2;
2023-09-03T23:22:36;-7.185315;112.6859917;0;-1;305;129.5;P2;
2023-09-03T23:28:40;-7.18531;112.6860017;0;-1;305;129.5;P2;
2023-09-03T23:31:42;-7.185331667;112.6860217;0;-1;305;129.5;P2;
2023-09-03T23:34:40;-7.185338333;112.6860333;0;-1;305;129.5;P2;
2023-09-03T23:37:40;-7.185335;112.6860183;0;-1;305;129.5;P2;
2023-09-03T23:40:38;-7.185343333;112.6860317;0;-1;305;129.5;P2;
2023-09-03T23:43:40;-7.185355;112.6860283;0;-1;305;129.5;P2;
2023-09-03T23:46:36;-7.185333333;112.68604;0;-1;306;129.5;P2;
2023-09-03T23:49:42;-7.18533;112.6860217;0;-1;306;129.5;P2;
2023-09-03T23:52:40;-7.1853;112.686005;0;-1;306;129.5;P2;
2023-09-03T23:55:43;-7.185336667;112.68601;0;-1;306;129.5;P2;
2023-09-03T23:58:39;-7.185318333;112.6860217;0;-1;306;129.5;P2;
2023-09-04T00:01:44;-7.185341667;112.6860467;0;-1;306;129.5;P2;
2023-09-04T00:04:38;-7.185281667;112.685965;0;-1;305;129.5;P2;
2023-09-04T00:07:42;-7.185318333;112.6860283;0;-1;305;129.5;P2;
2023-09-04T00:10:38;-7.185315;112.6860383;0;-1;307;129.5;P2;
2023-09-04T00:13:42;-7.185298333;112.6860167;0;-1;307;129.5;P2;
2023-09-04T00:16:39;-7.185305;112.6860217;0;-1;307;129.5;P2;
2023-09-04T00:19:42;-7.1853;112.686;0;-1;307;129.5;P2;
2023-09-04T00:22:36;-7.185275;112.6859817;0;-1;307;129.5;P2;
2023-09-04T00:25:36;-7.185298333;112.6859933;0;-1;307;129.5;P2;
2023-09-04T00:28:40;-7.185316667;112.6860067;0;-1;307;129.5;P2;
2023-09-04T00:31:38;-7.185313333;112.6860217;0;-1;306;129.5;P2;
2023-09-04T00:34:40;-7.185303333;112.6860267;0;-1;306;129.5;P2;
2023-09-04T00:37:39;-7.185301667;112.6860267;0;-1;305;129.5;P2;
2023-09-04T00:40:37;-7.185306667;112.6860617;0;-1;304;129.5;P2;
2023-09-04T00:43:41;-7.185283333;112.6860317;0;-1;304;129.5;P2;
2023-09-04T00:46:38;-7.18529;112.68605;0;-1;303;129.5;P2;
2023-09-04T00:49:41;-7.185298333;112.68601;0;-1;303;129.5;P2;
2023-09-04T00:52:38;-7.1853;112.686025;0;-1;303;129.5;P2;
2023-09-04T00:55:41;-7.185298333;112.68601;0;-1;304;129.5;P2;
2023-09-04T01:01:36;-7.185295;112.686035;0;-1;304;129.5;P2;
2023-09-04T01:04:42;-7.185301667;112.685985;0;-1;305;129.5;P2;
2023-09-04T01:07:41;-7.185308333;112.686015;0;-1;305;129.5;P2;
2023-09-04T01:13:36;-7.185286667;112.6859983;0;-1;306;129.5;P2;
2023-09-04T01:16:38;-7.185305;112.68603;0;-1;306;129.5;P2;
2023-09-04T01:22:41;-7.185311667;112.6860583;0;-1;307;129.5;P2;
2023-09-04T01:25:40;-7.185288333;112.6859767;0;-1;307;129.5;P2;
2023-09-04T01:28:42;-7.185288333;112.6859933;0;-1;307;129.5;P2;
2023-09-04T01:31:38;-7.185278333;112.686015;0;-1;306;129.5;P2;
2023-09-04T01:34:36;-7.185301667;112.68599;0;-1;306;129.5;P2;
2023-09-04T01:37:38;-7.1853;112.68603;0;-1;305;129.5;P2;
2023-09-04T01:40:41;-7.185286667;112.6859983;0;-1;305;129.5;P2;
2023-09-04T01:43:40;-7.185298333;112.686015;0;-1;304;129.5;P2;
2023-09-04T01:49:39;-7.1853;112.6860417;0;-1;304;129.5;P2;
2023-09-04T01:53:07;-7.185305;112.6860283;0;-1;304;129.5;P2;
2023-09-04T01:55:42;-7.185305;112.6860283;0;-1;304;129.5;P2;
2023-09-04T01:58:36;-7.185308333;112.6860267;0;-1;304;129.5;P2;
2023-09-04T02:01:42;-7.185291667;112.686055;0;-1;304;129.5;P2;
2023-09-04T02:04:41;-7.185288333;112.6860017;0;-1;305;129.5;P2;
2023-09-04T02:07:42;-7.185308333;112.686005;0;-1;305;129.5;P2;
2023-09-04T02:10:41;-7.18531;112.6860217;0;-1;306;129.5;P2;
2023-09-04T02:16:39;-7.185305;112.68602;0;-1;306;129.5;P2;
2023-09-04T02:19:43;-7.185281667;112.6860683;0;-1;307;129.5;P2;
2023-09-04T02:22:41;-7.185296667;112.6860433;0;-1;307;129.5;P2;
2023-09-04T02:25:42;-7.185328333;112.6860383;0;-1;307;129.5;P2;
2023-09-04T02:28:42;-7.185308333;112.6860433;0;-1;307;129.5;P2;
2023-09-04T02:34:42;-7.185313333;112.686015;0;-1;306;129.5;P2;
2023-09-04T02:37:42;-7.1853;112.6860283;0;-1;305;129.5;P2;
2023-09-04T02:40:41;-7.18529;112.6860167;0;-1;305;129.5;P2;
2023-09-04T02:43:43;-7.18528;112.6860183;0;-1;305;129.5;P2;
2023-09-04T02:46:39;-7.185285;112.6860217;0;-1;304;129.5;P2;
2023-09-04T02:52:40;-7.1853;112.68604;0;-1;304;129.5;P2;
2023-09-04T02:55:43;-7.185293333;112.68602;0;-1;304;129.5;P2;
2023-09-04T02:58:39;-7.185256667;112.6860183;0;-1;304;129.5;P2;
2023-09-04T03:01:43;-7.185293333;112.68601;0;-1;305;129.5;P2;
2023-09-04T03:07:44;-7.18529;112.6860283;0;-1;305;129.5;P2;
2023-09-04T03:10:42;-7.185293333;112.6860167;0;-1;305;129.5;P2;
2023-09-04T03:13:42;-7.185283333;112.6860133;0;-1;306;129.5;P2;
2023-09-04T03:16:44;-7.185265;112.686015;0;-1;306;129.5;P2;
2023-09-04T03:22:46;-7.185275;112.6860217;0;-1;307;129.5;P2;
2023-09-04T03:25:40;-7.1853;112.6860383;0;-1;307;129.5;P2;
2023-09-04T03:28:46;-7.185291667;112.6860367;0;-1;307;129.5;P2;
2023-09-04T03:31:41;-7.18527;112.6860183;0;-1;307;129.5;P2;
2023-09-04T03:34:44;-7.18526;112.686015;0;-1;306;129.5;P2;
2023-09-04T03:37:40;-7.185285;112.686005;0;-1;306;129.5;P2;
2023-09-04T03:40:45;-7.185268333;112.68604;0;-1;306;129.5;P2;
2023-09-04T03:43:39;-7.18525;112.6859917;0;-1;305;129.5;P2;
2023-09-04T03:46:46;-7.185263333;112.6860083;0;-1;305;129.5;P2;
2023-09-04T03:52:45;-7.185288333;112.6860217;0;-1;304;129.5;P2;
2023-09-04T03:55:43;-7.185273333;112.68601;0;-1;304;129.5;P2;
2023-09-04T03:58:37;-7.185258333;112.6860283;0;-1;304;129.5;P2;
2023-09-04T04:01:42;-7.185276667;112.6860017;0;-1;304;129.5;P2;
2023-09-04T04:04:40;-7.185278333;112.6860283;0;-1;305;129.5;P2;
2023-09-04T04:07:40;-7.185275;112.6860217;0;-1;305;129.5;P2;
2023-09-04T04:10:37;-7.185276667;112.686015;0;-1;305;129.5;P2;
2023-09-04T04:16:41;-7.185268333;112.68601;0;-1;306;129.5;P2;
2023-09-04T04:19:42;-7.185275;112.6860167;0;-1;306;129.5;P2;
2023-09-04T04:22:41;-7.185265;112.6859917;0;-1;306;129.5;P2;
2023-09-04T04:25:41;-7.185271667;112.6860283;0;-1;306;129.5;P2;
2023-09-04T04:28:37;-7.18526;112.6859967;0;-1;306;129.5;P2;
2023-09-04T04:31:39;-7.18526;112.6859867;0;-1;306;129.5;P2;
2023-09-04T04:34:39;-7.18528;112.686015;0;-1;305;129.5;P2;
2023-09-04T04:37:37;-7.185273333;112.6860133;0;-1;305;129.5;P2;
2023-09-04T04:40:40;-7.18527;112.6860217;0;-1;304;129.5;P2;
2023-09-04T04:43:39;-7.185276667;112.68602;0;-1;304;129.5;P2;
2023-09-04T04:46:40;-7.185275;112.6860183;0;-1;304;129.5;P2;
2023-09-04T04:49:40;-7.18527;112.6860317;0;-1;304;129.5;P2;
2023-09-04T04:52:39;-7.185261667;112.6860467;0;-1;305;129.5;P2;
2023-09-04T04:55:40;-7.18528;112.6860467;0;-1;305;129.5;P2;
2023-09-04T04:58:40;-7.185251667;112.685985;0;-1;305;129.5;P2;
2023-09-04T05:01:39;-7.185263333;112.685975;0;-1;306;129.5;P2;
2023-09-04T05:04:41;-7.185263333;112.6860333;0;-1;306;129.5;P2;
2023-09-04T05:07:39;-7.185278333;112.68598;0;-1;306;129.5;P2;
2023-09-04T05:10:41;-7.185265;112.68599;0;-1;306;129.5;P2;
2023-09-04T05:13:39;-7.185263333;112.685995;0;-1;306;129.5;P2;
2023-09-04T05:16:39;-7.185275;112.6859817;0;-1;306;129.5;P2;
2023-09-04T05:19:41;-7.185281667;112.68601;0;-1;306;129.5;P2;
2023-09-04T05:22:41;-7.185256667;112.6860217;0;-1;306;129.5;P2;
2023-09-04T05:25:40;-7.185263333;112.6860433;0;-1;305;129.5;P2;
2023-09-04T05:28:42;-7.185235;112.6859983;0;-1;305;129.5;P2;
2023-09-04T05:31:40;-7.185283333;112.6860167;0;-1;305;129.5;P2;
2023-09-04T05:34:44;-7.185263333;112.6859967;0;-1;305;129.5;P2;
2023-09-04T05:37:39;-7.18528;112.68602;0;-1;305;129.5;P2;
2023-09-04T05:40:44;-7.185265;112.6860117;0;-1;305;129.5;P2;
2023-09-04T05:43:39;-7.185271667;112.6860083;0;-1;305;129.5;P2;
2023-09-04T05:46:37;-7.185281667;112.6860217;0;-1;305;129.5;P2;
2023-09-04T05:49:40;-7.185288333;112.6860267;0;-1;306;129.5;P2;
2023-09-04T05:52:43;-7.18528;112.6860333;0;-1;306;129.5;P2;
2023-09-04T05:55:43;-7.185265;112.6859983;0;-1;306;129.5;P2;
2023-09-04T05:58:43;-7.18529;112.6860283;0;-1;306;129.5;P2;
2023-09-04T06:01:44;-7.18529;112.6860217;0;-1;306;129.5;P2;
2023-09-04T06:04:38;-7.185278333;112.68601;0;-1;306;129.5;P2;
2023-09-04T06:07:43;-7.185276667;112.6860233;0;-1;306;129.5;P2;
2023-09-04T06:10:39;-7.18527;112.6860283;0;-1;306;129.5;P2;
2023-09-04T06:13:41;-7.185263333;112.6860317;0;-1;306;129.5;P2;
2023-09-04T06:16:39;-7.185246667;112.6859733;0;-1;306;129.5;P2;
2023-09-04T06:20:08;-7.185288333;112.6860283;0;-1;305;129.5;P2;
2023-09-04T06:22:38;-7.185276667;112.6860033;0;-1;305;129.5;P2;
2023-09-04T06:25:37;-7.185288333;112.6860467;0;-1;305;129.5;P2;
2023-09-04T06:28:39;-7.185288333;112.68604;0;-1;305;129.5;P2;
2023-09-04T06:31:43;-7.185278333;112.6860217;0;-1;305;129.5;P2;
2023-09-04T06:34:37;-7.18527;112.6860033;0;-1;305;129.5;P2;
2023-09-04T06:40:41;-7.185286667;112.6859917;0;-1;305;129.5;P2;
2023-09-04T06:43:41;-7.185255;112.6860333;0;-1;305;129.5;P2;
2023-09-04T06:46:40;-7.185275;112.6860317;0;-1;305;129.5;P2;
2023-09-04T06:49:41;-7.185288333;112.6860067;0;-1;305;129.5;P2;
2023-09-04T06:52:40;-7.185286667;112.686045;0;-1;306;129.5;P2;
2023-09-04T06:55:40;-7.185268333;112.686035;0;-1;306;129.5;P2;
2023-09-04T06:58:42;-7.185286667;112.685985;0;-1;306;129.5;P2;
2023-09-04T07:01:39;-7.185281667;112.68604;0;-1;306;129.5;P2;
2023-09-04T07:04:43;-7.185263333;112.6859983;0;-1;306;129.5;P2;
2023-09-04T07:07:41;-7.18528;112.686005;0;-1;305;129.5;P2;
2023-09-04T07:10:42;-7.185263333;112.686015;0;-1;305;129.5;P2;
2023-09-04T07:13:42;-7.185263333;112.6860067;0;-1;305;129.5;P2;
2023-09-04T07:16:42;-7.185293333;112.68604;0;-1;305;129.5;P2;
2023-09-04T07:19:40;-7.185268333;112.6860317;0;-1;305;129.5;P2;
2023-09-04T07:22:43;-7.185281667;112.686015;0;-1;305;129.5;P2;
2023-09-04T07:25:41;-7.185283333;112.6859983;0;-1;305;129.5;P2;
2023-09-04T07:28:44;-7.185275;112.686015;0;-1;305;129.5;P2;
2023-09-04T07:31:40;-7.185265;112.6859717;0;-1;305;129.5;P2;
2023-09-04T07:34:44;-7.185298333;112.6860033;0;-1;305;129.5;P2;
2023-09-04T07:37:40;-7.185281667;112.6859867;0;-1;305;129.5;P2;
2023-09-04T07:43:42;-7.185271667;112.6860033;0;-1;306;129.5;P2;
2023-09-04T07:46:38;-7.185291667;112.6859717;0;-1;306;129.5;P2;
2023-09-04T07:49:42;-7.18529;112.6860067;0;-1;306;129.5;P2;
2023-09-04T07:52:43;-7.185273333;112.6859833;0;-1;306;129.5;P2;
