timestamp;lat [deg];lon [deg];sog [kn];heading [deg];cog [deg];STATE;GERAKAN;;;LEGEND;STATE;FEE;
2023-09-01T17:02:01;-7.184256667;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-01T17:04:58;-7.184261667;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T17:13:55;-7.184273333;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-01T17:16:57;-7.184261667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-01T17:19:57;-7.184263333;112.6847683;0;126;250.4;P2;;;;;;;
2023-09-01T17:25:55;-7.184265;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-01T17:31:55;-7.184265;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-01T17:43:54;-7.184273333;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-01T17:49:56;-7.184285;112.68479;0;126;250.4;P2;;;;;;;
2023-09-01T17:55:56;-7.18427;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T17:59:00;-7.184276667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-01T18:01:54;-7.184266667;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-01T18:19:55;-7.184263333;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-01T18:28:57;-7.184273333;112.6847517;0;126;250.4;P2;;;;;;;
2023-09-01T18:37:56;-7.184271667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-01T18:43:57;-7.184238333;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-01T18:46:59;-7.184243333;112.68477;0;126;250.4;P2;;;;;;;
2023-09-01T18:59:00;-7.184261667;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-01T19:05:01;-7.184263333;112.684765;0;126;250.4;P2;;;;;;;
2023-09-01T19:13:59;-7.18424;112.6847917;0;126;250.4;P2;;;;;;;
2023-09-01T19:17:00;-7.184271667;112.6847983;0;126;250.4;P2;;;;;;;
2023-09-01T19:37:58;-7.184261667;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-01T19:43:59;-7.184263333;112.6847983;0;126;250.4;P2;;;;;;;
2023-09-01T19:46:55;-7.184263333;112.6848183;0;126;250.4;P2;;;;;;;
2023-09-01T19:49:58;-7.184273333;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-01T19:52:57;-7.184276667;112.6847917;0;126;250.4;P2;;;;;;;
2023-09-01T19:55:57;-7.184285;112.684815;0;126;250.4;P2;;;;;;;
2023-09-01T20:01:55;-7.184283333;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-01T20:19:58;-7.184293333;112.68482;0;126;250.4;P2;;;;;;;
2023-09-01T20:25:53;-7.184296667;112.6848217;0;126;250.4;P2;;;;;;;
2023-09-01T20:28:55;-7.184296667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-01T20:31:55;-7.184296667;112.68479;0;126;250.4;P2;;;;;;;
2023-09-01T20:43:53;-7.18428;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-01T21:28:58;-7.184315;112.6848317;0;126;250.4;P2;;;;;;;
2023-09-01T21:38:00;-7.184311667;112.6848267;0;126;250.4;P2;;;;;;;
2023-09-01T21:40:57;-7.18431;112.68482;0;126;250.4;P2;;;;;;;
2023-09-01T21:43:59;-7.184301667;112.68481;0;126;250.4;P2;;;;;;;
2023-09-01T21:46:56;-7.184296667;112.6848117;0;126;250.4;P2;;;;;;;
2023-09-01T21:50:01;-7.184308333;112.684815;0;126;250.4;P2;;;;;;;
2023-09-01T21:56:23;-7.184303333;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-01T22:07:53;-7.18432;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-01T22:13:57;-7.184303333;112.68479;0;126;250.4;P2;;;;;;;
2023-09-01T22:26:00;-7.184303333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T22:37:53;-7.184295;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T22:49:57;-7.184315;112.68477;0;126;250.4;P2;;;;;;;
2023-09-01T22:52:57;-7.18432;112.68479;0;126;250.4;P2;;;;;;;
2023-09-01T22:55:58;-7.184293333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T23:01:53;-7.184303333;112.6848;0;126;250.4;P2;;;;;;;
2023-09-01T23:07:58;-7.184303333;112.68479;0;126;250.4;P2;;;;;;;
2023-09-01T23:13:57;-7.184296667;112.6847767;0;126;250.4;P2;;;;;;;
2023-09-01T23:19:56;-7.18429;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-01T23:25:57;-7.18428;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-01T23:31:55;-7.184295;112.684785;0;126;250.4;P2;;;;;;;
2023-09-01T23:37:56;-7.184285;112.6847867;0;126;250.4;P2;;;;;;;
2023-09-01T23:43:55;-7.184298333;112.6847767;0;126;250.4;P2;;;;;;;
2023-09-01T23:49:56;-7.184298333;112.6847917;0;126;250.4;P2;;;;;;;
2023-09-01T23:55:57;-7.184281667;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T00:07:56;-7.184296667;112.684795;0;126;250.4;P2;;;;;;;
2023-09-02T00:20:00;-7.184275;112.6848217;0;126;250.4;P2;;;;;;;
2023-09-02T00:25:59;-7.184285;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T00:35:00;-7.184278333;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-02T00:38:01;-7.184243333;112.6847633;0;126;250.4;P2;;;;;;;
2023-09-02T00:44:03;-7.184251667;112.684755;0;126;250.4;P2;;;;;;;
2023-09-02T00:47:03;-7.184263333;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-02T00:50:01;-7.184271667;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-02T00:56:02;-7.18429;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-02T01:02:04;-7.184285;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T01:08:03;-7.184285;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T01:10:55;-7.184275;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T01:14:04;-7.18428;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-02T01:16:56;-7.184296667;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-02T01:19:54;-7.184283333;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T01:22:58;-7.184285;112.68477;0;126;250.4;P2;;;;;;;
2023-09-02T01:29:00;-7.184265;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T01:31:58;-7.184276667;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-02T01:35:00;-7.18429;112.684795;0;126;250.4;P2;;;;;;;
2023-09-02T01:37:58;-7.184278333;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T01:43:58;-7.184281667;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-02T01:49:54;-7.184268333;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T01:55:56;-7.18429;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T02:01:59;-7.184285;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T02:05:03;-7.18428;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T02:13:59;-7.184285;112.6848067;0;126;250.4;P2;;;;;;;
2023-09-02T03:04:59;-7.184231667;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-02T03:13:59;-7.184271667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T03:28:57;-7.184271667;112.684795;0;126;250.4;P2;;;;;;;
2023-09-02T03:32:02;-7.184266667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T04:04:57;-7.184256667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T04:26:00;-7.184243333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-02T04:28:58;-7.18426;112.684775;0;126;250.4;P2;;;;;;;
2023-09-02T04:38:02;-7.184258333;112.6848117;0;126;250.4;P2;;;;;;;
2023-09-02T04:44:03;-7.184273333;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-02T04:46:57;-7.184261667;112.684825;0;126;250.4;P2;;;;;;;
2023-09-02T04:50:03;-7.184251667;112.6848217;0;126;250.4;P2;;;;;;;
2023-09-02T04:52:57;-7.184245;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-02T05:02:02;-7.184273333;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-02T05:04:56;-7.184263333;112.6847583;0;126;250.4;P2;;;;;;;
2023-09-02T05:08:01;-7.184263333;112.68477;0;126;250.4;P2;;;;;;;
2023-09-02T05:14:01;-7.184266667;112.684765;0;126;250.4;P2;;;;;;;
2023-09-02T05:23:02;-7.184278333;112.68475;0;126;250.4;P2;;;;;;;
2023-09-02T05:44:00;-7.184266667;112.6847517;0;126;250.4;P2;;;;;;;
2023-09-02T05:53:00;-7.184276667;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-02T05:58:58;-7.184261667;112.68475;0;126;250.4;P2;;;;;;;
2023-09-02T06:44:05;-7.184273333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-02T06:53:00;-7.184286667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T06:58:59;-7.184291667;112.68477;0;126;250.4;P2;;;;;;;
2023-09-02T07:02:06;-7.184296667;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-02T07:04:58;-7.184275;112.68475;0;126;250.4;P2;;;;;;;
2023-09-02T07:08:05;-7.184273333;112.68475;0;126;250.4;P2;;;;;;;
2023-09-02T07:14:05;-7.184285;112.6847583;0;126;250.4;P2;;;;;;;
2023-09-02T07:20:05;-7.184286667;112.684785;0;126;250.4;P2;;;;;;;
2023-09-02T07:26:05;-7.184278333;112.6847617;0;126;250.4;P2;;;;;;;
2023-09-02T07:29:01;-7.18428;112.68474;0;126;250.4;P2;;;;;;;
2023-09-02T07:35:01;-7.184293333;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-02T07:50:04;-7.184291667;112.68475;0;126;250.4;P2;;;;;;;
2023-09-02T07:53:01;-7.18432;112.6847367;0;126;250.4;P2;;;;;;;
2023-09-02T08:05:00;-7.184296667;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T08:08:04;-7.184286667;112.68475;0;126;250.4;P2;;;;;;;
2023-09-02T08:14:05;-7.18429;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T08:26:03;-7.184281667;112.68476;0;126;250.4;P2;;;;;;;
2023-09-02T08:32:02;-7.184293333;112.68476;0;126;250.4;P2;;;;;;;
2023-09-02T08:40:58;-7.184278333;112.6847617;0;126;250.4;P2;;;;;;;
2023-09-02T08:43:58;-7.184296667;112.68484;0;126;250.4;P2;;;;;;;
2023-09-02T08:49:59;-7.18429;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T08:55:59;-7.184285;112.6847767;0;126;250.4;P2;;;;;;;
2023-09-02T09:02:00;-7.184281667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T09:26:00;-7.184281667;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-02T13:43:57;-7.184278333;112.68481;0;126;250.4;P2;;;;;;;
2023-09-02T13:47:02;-7.184261667;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T14:08:02;-7.184243333;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-02T14:13:57;-7.184263333;112.6847567;0;126;250.4;P2;;;;;;;
2023-09-02T14:37:59;-7.184293333;112.6847417;0;126;250.4;P2;;;;;;;
2023-09-02T14:40:57;-7.184298333;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-02T14:46:57;-7.184295;112.684815;0;126;250.4;P2;;;;;;;
2023-09-02T14:50:01;-7.184293333;112.684775;0;126;250.4;P2;;;;;;;
2023-09-02T14:53:02;-7.184326667;112.684755;0;126;250.4;P2;;;;;;;
2023-09-02T14:56:02;-7.18432;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T14:59:00;-7.184305;112.6848117;0;126;250.4;P2;;;;;;;
2023-09-02T15:01:58;-7.184275;112.6847617;0;126;250.4;P2;;;;;;;
2023-09-02T15:07:58;-7.1843;112.6847917;0;126;250.4;P2;;;;;;;
2023-09-02T15:17:01;-7.184273333;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-02T15:23:02;-7.184308333;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T15:26:01;-7.184275;112.6847583;0;126;250.4;P2;;;;;;;
2023-09-02T15:29:01;-7.184296667;112.6847617;0;126;250.4;P2;;;;;;;
2023-09-02T15:32:03;-7.184275;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T15:35:00;-7.184281667;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-02T15:40:59;-7.184278333;112.6847683;0;126;250.4;P2;;;;;;;
2023-09-02T15:44:04;-7.18427;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T15:47:03;-7.184303333;112.68477;0;126;250.4;P2;;;;;;;
2023-09-02T15:50:05;-7.184255;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-02T15:53:04;-7.184256667;112.684815;0;126;250.4;P2;;;;;;;
2023-09-02T15:59:02;-7.184263333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-02T16:02:04;-7.18426;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T16:05:03;-7.18429;112.6848117;0;126;250.4;P2;;;;;;;
2023-09-02T16:08:06;-7.184266667;112.6848267;0;126;250.4;P2;;;;;;;
2023-09-02T16:11:02;-7.184255;112.6848683;0;126;250.4;P2;;;;;;;
2023-09-02T16:17:02;-7.184268333;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-02T16:20:01;-7.184293333;112.6848183;0;126;250.4;P2;;;;;;;
2023-09-02T16:25:58;-7.184293333;112.684815;0;126;250.4;P2;;;;;;;
2023-09-02T16:29:05;-7.18426;112.684815;0;126;250.4;P2;;;;;;;
2023-09-02T16:41:06;-7.18429;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-02T16:46:58;-7.184273333;112.684815;0;126;250.4;P2;;;;;;;
2023-09-02T16:53:03;-7.184236667;112.6847;0;126;250.4;P2;;;;;;;
2023-09-02T17:02:02;-7.184283333;112.68481;0;126;250.4;P2;;;;;;;
2023-09-02T17:05:05;-7.184295;112.68476;0;126;250.4;P2;;;;;;;
2023-09-02T17:08:03;-7.18429;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-02T17:14:05;-7.184315;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-02T17:23:01;-7.184295;112.68473;0;126;250.4;P2;;;;;;;
2023-09-02T17:29:02;-7.184271667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T17:38:00;-7.184286667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T17:41:04;-7.184298333;112.6848183;0;126;250.4;P2;;;;;;;
2023-09-02T17:47:04;-7.184275;112.684785;0;126;250.4;P2;;;;;;;
2023-09-02T17:50:05;-7.184311667;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-02T18:01:59;-7.184268333;112.68475;0;126;250.4;P2;;;;;;;
2023-09-02T18:38:06;-7.184251667;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-02T18:41:07;-7.184263333;112.68478;0;126;250.4;P2;;;;;;;
2023-09-02T18:53:07;-7.184256667;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-02T18:56:05;-7.184266667;112.68476;0;126;250.4;P2;;;;;;;
2023-09-02T18:59:08;-7.184286667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T19:11:03;-7.184268333;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-02T19:17:03;-7.184278333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-02T19:20:03;-7.184268333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-02T19:23:03;-7.184295;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T19:29:02;-7.184278333;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-02T20:02:02;-7.184308333;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-02T20:14:02;-7.184301667;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T20:20:02;-7.184303333;112.6847867;0;126;250.4;P2;;;;;;;
2023-09-02T20:26:04;-7.184293333;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-02T20:50:01;-7.184293333;112.684815;0;126;250.4;P2;;;;;;;
2023-09-02T21:11:05;-7.184266667;112.68482;0;126;250.4;P2;;;;;;;
2023-09-02T21:26:06;-7.184286667;112.6848217;0;126;250.4;P2;;;;;;;
2023-09-02T21:31:59;-7.184296667;112.68482;0;126;250.4;P2;;;;;;;
2023-09-02T22:14:02;-7.184275;112.6847683;0;126;250.4;P2;;;;;;;
2023-09-02T22:20:04;-7.184265;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-02T22:29:03;-7.184261667;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-02T22:32:02;-7.184273333;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T22:38:04;-7.18427;112.6847767;0;126;250.4;P2;;;;;;;
2023-09-02T22:44:02;-7.184266667;112.68479;0;126;250.4;P2;;;;;;;
2023-09-02T22:50:03;-7.18428;112.6847917;0;126;250.4;P2;;;;;;;
2023-09-02T22:53:06;-7.18427;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-02T22:56:03;-7.184268333;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-02T23:02:04;-7.184255;112.6847983;0;126;250.4;P2;;;;;;;
2023-09-02T23:11:01;-7.18427;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-02T23:17:02;-7.184275;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-02T23:20:06;-7.18428;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T00:08:06;-7.184273333;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T00:14:06;-7.184275;112.68479;0;126;250.4;P2;;;;;;;
2023-09-03T00:20:05;-7.184271667;112.6847983;0;126;250.4;P2;;;;;;;
2023-09-03T00:23:02;-7.184233333;112.6848117;0;126;250.4;P2;;;;;;;
2023-09-03T00:26:05;-7.184253333;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-03T00:38:02;-7.184255;112.6847533;0;126;250.4;P2;;;;;;;
2023-09-03T02:02:08;-7.184273333;112.68477;0;126;250.4;P2;;;;;;;
2023-09-03T02:08:09;-7.18426;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-03T02:20:00;-7.184261667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T03:26:05;-7.184258333;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-03T03:56:06;-7.184251667;112.6847767;0;126;250.4;P2;;;;;;;
2023-09-03T04:26:04;-7.184236667;112.684755;0;126;250.4;P2;;;;;;;
2023-09-03T04:56:07;-7.184255;112.68477;0;126;250.4;P2;;;;;;;
2023-09-03T05:14:09;-7.184246667;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-03T05:26:11;-7.184243333;112.6847583;0;126;250.4;P2;;;;;;;
2023-09-03T05:44:04;-7.184256667;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-03T05:50:05;-7.184248333;112.6847367;0;126;250.4;P2;;;;;;;
2023-09-03T05:56:06;-7.18425;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-03T06:02:07;-7.184258333;112.684755;0;126;250.4;P2;;;;;;;
2023-09-03T06:08:05;-7.184273333;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T06:14:07;-7.184253333;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-03T06:20:02;-7.184251667;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-03T06:26:03;-7.184248333;112.6847367;0;126;250.4;P2;;;;;;;
2023-09-03T06:32:07;-7.184258333;112.6847583;0;126;250.4;P2;;;;;;;
2023-09-03T06:44:07;-7.184266667;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T06:50:08;-7.184263333;112.68477;0;126;250.4;P2;;;;;;;
2023-09-03T06:56:08;-7.184255;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-03T07:02:09;-7.184273333;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-03T07:14:05;-7.18428;112.6847417;0;126;250.4;P2;;;;;;;
2023-09-03T07:26:05;-7.184271667;112.6847583;0;126;250.4;P2;;;;;;;
2023-09-03T07:32:04;-7.184268333;112.684755;0;126;250.4;P2;;;;;;;
2023-09-03T07:35:04;-7.184286667;112.684755;0;126;250.4;P2;;;;;;;
2023-09-03T07:44:06;-7.184266667;112.6847567;0;126;250.4;P2;;;;;;;
2023-09-03T07:53:07;-7.184266667;112.68476;0;126;250.4;P2;;;;;;;
2023-09-03T07:56:10;-7.18428;112.6847567;0;126;250.4;P2;;;;;;;
2023-09-03T07:59:05;-7.184266667;112.68474;0;126;250.4;P2;;;;;;;
2023-09-03T08:02:08;-7.184278333;112.6847517;0;126;250.4;P2;;;;;;;
2023-09-03T08:08:08;-7.184271667;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-03T08:11:07;-7.18426;112.68476;0;126;250.4;P2;;;;;;;
2023-09-03T08:14:08;-7.184261667;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-03T08:20:09;-7.184241667;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-03T08:23:06;-7.184255;112.6847467;0;126;250.4;P2;;;;;;;
2023-09-03T08:26:10;-7.184238333;112.6847567;0;126;250.4;P2;;;;;;;
2023-09-03T08:32:11;-7.184255;112.68476;0;126;250.4;P2;;;;;;;
2023-09-03T08:38:12;-7.184255;112.6847583;0;126;250.4;P2;;;;;;;
2023-09-03T08:41:05;-7.184268333;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-03T08:44:11;-7.184248333;112.6847467;0;126;250.4;P2;;;;;;;
2023-09-03T08:50:02;-7.184261667;112.6847467;0;126;250.4;P2;;;;;;;
2023-09-03T08:56:07;-7.184248333;112.6847517;0;126;250.4;P2;;;;;;;
2023-09-03T09:02:08;-7.184258333;112.6847517;0;126;250.4;P2;;;;;;;
2023-09-03T09:11:07;-7.18425;112.6847483;0;126;250.4;P2;;;;;;;
2023-09-03T09:14:06;-7.184261667;112.684755;0;126;250.4;P2;;;;;;;
2023-09-03T09:20:08;-7.184275;112.684755;0;126;250.4;P2;;;;;;;
2023-09-03T09:23:02;-7.18428;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-03T09:26:06;-7.184266667;112.684755;0;126;250.4;P2;;;;;;;
2023-09-03T09:32:08;-7.184281667;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-03T09:35:03;-7.18427;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-03T09:38:08;-7.184265;112.684785;0;126;250.4;P2;;;;;;;
2023-09-03T09:41:07;-7.184278333;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-03T09:44:08;-7.18428;112.68479;0;126;250.4;P2;;;;;;;
2023-09-03T09:47:05;-7.184273333;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-03T09:50:02;-7.18428;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-03T09:56:06;-7.184275;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-03T09:59:04;-7.184283333;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-03T10:02:07;-7.184278333;112.6847683;0;126;250.4;P2;;;;;;;
2023-09-03T10:05:05;-7.184298333;112.68477;0;126;250.4;P2;;;;;;;
2023-09-03T10:08:06;-7.184285;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-03T10:14:06;-7.184263333;112.684775;0;126;250.4;P2;;;;;;;
2023-09-03T10:17:05;-7.184286667;112.68479;0;126;250.4;P2;;;;;;;
2023-09-03T10:20:05;-7.184295;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-03T10:26:06;-7.184286667;112.68479;0;126;250.4;P2;;;;;;;
2023-09-03T10:29:06;-7.184275;112.6847933;0;126;250.4;P2;;;;;;;
2023-09-03T10:38:05;-7.18429;112.684785;0;126;250.4;P2;;;;;;;
2023-09-03T10:44:08;-7.184301667;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-03T10:50:09;-7.184286667;112.6847967;0;126;250.4;P2;;;;;;;
2023-09-03T10:56:07;-7.184291667;112.6847833;0;126;250.4;P2;;;;;;;
2023-09-03T11:02:03;-7.184303333;112.6847983;0;126;250.4;P2;;;;;;;
2023-09-03T11:05:09;-7.184308333;112.68479;0;126;250.4;P2;;;;;;;
2023-09-03T11:08:06;-7.184293333;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-03T11:20:06;-7.184285;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T11:23:08;-7.18428;112.6847733;0;126;250.4;P2;;;;;;;
2023-09-03T11:26:06;-7.184303333;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T11:35:08;-7.184285;112.684785;0;126;250.4;P2;;;;;;;
2023-09-03T11:44:09;-7.184281667;112.68476;0;126;250.4;P2;;;;;;;
2023-09-03T11:47:07;-7.184281667;112.68478;0;126;250.4;P2;;;;;;;
2023-09-03T11:50:07;-7.184301667;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-03T11:56:07;-7.184303333;112.6847633;0;126;250.4;P2;;;;;;;
2023-09-03T12:02:06;-7.18428;112.6847517;0;126;250.4;P2;;;;;;;
2023-09-03T12:08:03;-7.184291667;112.6847667;0;126;250.4;P2;;;;;;;
2023-09-03T12:14:03;-7.184298333;112.684785;0;126;250.4;P2;;;;;;;
2023-09-03T12:26:09;-7.184286667;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-03T12:32:03;-7.184306667;112.6847817;0;126;250.4;P2;;;;;;;
2023-09-03T12:44:08;-7.184305;112.68477;0;126;250.4;P2;;;;;;;
2023-09-03T12:50:09;-7.184291667;112.6847683;0;126;250.4;P2;;;;;;;
2023-09-03T13:02:08;-7.184303333;112.6847717;0;126;250.4;P2;;;;;;;
2023-09-03T13:05:08;-7.184303333;112.6847783;0;126;250.4;P2;;;;;;;
2023-09-03T13:08:07;-7.184298333;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-03T13:14:05;-7.184291667;112.6848;0;126;250.4;P2;;;;;;;
2023-09-03T13:17:05;-7.184275;112.68479;0;126;250.4;P2;;;;;;;
2023-09-03T13:20:06;-7.184295;112.684815;0;126;250.4;P2;;;;;;;
2023-09-03T13:23:09;-7.18429;112.684815;0;126;250.4;P2;;;;;;;
2023-09-03T13:26:06;-7.184278333;112.6848;0;126;250.4;P2;;;;;;;
2023-09-03T13:32:08;-7.184278333;112.6847883;0;126;250.4;P2;;;;;;;
2023-09-03T13:35:06;-7.184273333;112.6848;0;126;250.4;P2;;;;;;;
2023-09-03T13:38:08;-7.18429;112.684825;0;126;250.4;P2;;;;;;;
2023-09-03T13:41:05;-7.184273333;112.68481;0;126;250.4;P2;;;;;;;
2023-09-03T13:44:04;-7.18429;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-03T13:47:06;-7.184293333;112.684815;0;126;250.4;P2;;;;;;;
2023-09-03T13:50:08;-7.184283333;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-03T13:53:06;-7.184293333;112.6848083;0;126;250.4;P2;;;;;;;
2023-09-03T14:05:07;-7.184303333;112.6848267;0;126;250.4;P2;;;;;;;
2023-09-03T14:14:04;-7.184308333;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-03T14:17:09;-7.184351667;112.6848933;0;126;250.4;P2;;;;;;;
2023-09-03T14:23:10;-7.184296667;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-03T14:26:06;-7.18429;112.6848033;0;126;250.4;P2;;;;;;;
2023-09-03T14:29:09;-7.1843;112.68479;0;126;250.4;P2;;;;;;;
